Flight Information:
Launch Date:            	     	                       	Wednesday, 01 July 2020	     	                       	           	Launch Time: 	     	             	17:30:44	       	     	End of Ascent:	     	         	01:38:24
Station name:           	     	                       	                       	     	                       	           	Serialnumber:	     	             	20026279
Ground values:
Pressure:               	     	                       	883.0 hPa              	     	                       	           	Temperature: 	     	             	16.8 °C 	       	     	Humidity:     	     	         	48 %
Wind Direction:         	     	                       	190 °                  	     	                       	           	Wind Speed:  	     	             	3 m/s   	       	     	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-114.035 °             	     	                       	           	Latitude:    	     	             	46.520 °	       	     	Altitude:     	     	         	978 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                       	     	                       	           	
Events:
Highest Point:          	     	                       	7.0 hPa                	     	                       	           	34009 m
Tropopauses:            	     	                       	1.: 289.0 hPa          	     	                       	           	2.: 95.7 hPa 	     	             	
Max Winds:              	     	                       	                       	     	                       	           	             	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                     	Ws   	Wd                     	Long.      	Lat.         	Alt  	Geopot       	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                    	[m/s]	[°]                    	[°]        	[°]          	[m]  	[m]          	        	       	[°C] 	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
0                       	883.0	16.8                   	48                     	3.1  	190                    	-114.034928	46.519611    	978  	978          	391.995 	238.449	5.8  	17.9          	0.0  	46.5     	360     	1    	1.061098
1                       	881.8	16.4                   	48                     	3.1  	191                    	-114.034906	46.519647    	990  	990          	393.845 	238.415	5.3  	17.5          	12.0 	69.2     	021     	13   	1.061000
2                       	880.5	16.0                   	47                     	3.2  	192                    	-114.034884	46.519683    	1002 	1002         	395.679 	238.381	4.8  	17.1          	12.0 	69.5     	022     	26   	1.060904
3                       	879.3	15.7                   	47                     	3.2  	193                    	-114.034862	46.519719    	1014 	1014         	397.530 	238.347	4.3  	16.7          	12.0 	69.7     	022     	39   	1.060810
4                       	878.0	15.3                   	46                     	3.2  	193                    	-114.034840	46.519755    	1026 	1026         	399.381 	238.314	3.9  	16.3          	12.0 	69.8     	022     	51   	1.060717
5                       	876.8	14.9                   	46                     	3.3  	194                    	-114.034818	46.519792    	1038 	1038         	401.232 	238.281	3.4  	15.9          	12.0 	69.8     	023     	64   	1.060626
6                       	875.6	14.5                   	46                     	3.3  	195                    	-114.034796	46.519828    	1050 	1050         	403.068 	238.249	2.9  	15.4          	12.0 	69.8     	023     	77   	1.060538
7                       	874.3	14.3                   	45                     	3.4  	196                    	-114.034773	46.519864    	1062 	1062         	404.797 	238.094	2.6  	15.2          	12.0 	69.9     	023     	90   	1.059909
8                       	873.1	14.2                   	45                     	3.4  	197                    	-114.034751	46.519900    	1074 	1074         	406.411 	237.824	2.6  	15.1          	12.0 	69.9     	023     	102  	1.058662
9                       	871.8	14.1                   	46                     	3.5  	197                    	-114.034729	46.519936    	1086 	1086         	408.030 	237.560	2.6  	15.1          	12.0 	69.9     	023     	115  	1.057415
10                      	870.6	14.1                   	46                     	3.5  	198                    	-114.034707	46.519972    	1098 	1098         	409.635 	237.296	2.6  	15.0          	12.0 	69.9     	023     	128  	1.056171
11                      	869.4	14.0                   	46                     	3.6  	199                    	-114.034685	46.520008    	1110 	1110         	411.256 	237.033	2.6  	14.9          	12.0 	69.9     	023     	141  	1.054927
12                      	868.1	13.9                   	46                     	3.6  	199                    	-114.034663	46.520044    	1122 	1122         	412.877 	236.770	2.7  	14.9          	12.0 	69.9     	023     	153  	1.053686
13                      	866.9	13.9                   	47                     	3.6  	200                    	-114.034641	46.520080    	1134 	1134         	414.497 	236.506	2.7  	14.8          	12.0 	69.9     	023     	166  	1.052443
14                      	865.7	13.8                   	47                     	3.7  	201                    	-114.034619	46.520117    	1146 	1146         	416.102 	236.243	2.7  	14.7          	12.0 	69.9     	023     	179  	1.051201
15                      	864.5	13.7                   	47                     	3.7  	201                    	-114.034596	46.520153    	1158 	1158         	417.724 	235.981	2.7  	14.7          	12.0 	69.9     	023     	192  	1.049961
16                      	863.2	13.7                   	48                     	3.8  	202                    	-114.034564	46.520197    	1170 	1170         	419.346 	235.718	2.7  	14.6          	12.0 	69.6     	023     	205  	1.048722
17                      	862.0	13.6                   	48                     	3.8  	203                    	-114.034524	46.520247    	1182 	1182         	420.968 	235.456	2.8  	14.5          	12.0 	69.2     	024     	218  	1.047485
18                      	860.8	13.5                   	48                     	3.8  	203                    	-114.034484	46.520297    	1194 	1193         	422.574 	235.195	2.8  	14.5          	12.0 	68.8     	024     	232  	1.046250
19                      	859.6	13.4                   	48                     	3.9  	204                    	-114.034444	46.520346    	1206 	1205         	424.216 	234.953	2.8  	14.4          	12.0 	68.4     	024     	245  	1.045101
20                      	858.5	13.4                   	49                     	3.9  	204                    	-114.034405	46.520396    	1218 	1217         	425.857 	234.710	2.8  	14.3          	12.0 	68.1     	025     	259  	1.043953
21                      	857.3	13.3                   	49                     	4.0  	205                    	-114.034365	46.520446    	1229 	1229         	427.475 	234.459	2.8  	14.3          	12.0 	67.8     	025     	272  	1.042769
22                      	856.2	13.3                   	49                     	4.0  	206                    	-114.034325	46.520496    	1241 	1241         	429.109 	234.209	2.8  	14.2          	12.0 	67.5     	025     	285  	1.041586
23                      	855.0	13.2                   	49                     	4.0  	206                    	-114.034285	46.520546    	1253 	1253         	430.742 	233.959	2.9  	14.2          	12.0 	67.3     	025     	299  	1.040405
24                      	853.9	13.1                   	50                     	4.1  	207                    	-114.034246	46.520595    	1261 	1261         	431.701 	233.709	2.9  	14.1          	7.7  	66.8     	026     	309  	1.039225
25                      	853.3	13.1                   	50                     	4.1  	207                    	-114.034206	46.520645    	1267 	1267         	432.525 	233.606	2.9  	14.0          	5.9  	66.1     	026     	316  	1.038706
26                      	852.7	13.0                   	50                     	4.2  	208                    	-114.034166	46.520695    	1273 	1273         	433.349 	233.504	2.9  	14.0          	5.9  	65.5     	026     	324  	1.038188
27                      	852.1	13.0                   	50                     	4.2  	208                    	-114.034126	46.520745    	1279 	1279         	434.189 	233.401	3.0  	13.9          	5.9  	65.0     	026     	332  	1.037669
28                      	851.5	12.9                   	51                     	4.2  	209                    	-114.034086	46.520794    	1285 	1285         	435.012 	233.299	3.0  	13.9          	5.9  	64.4     	026     	341  	1.037151
29                      	850.9	12.9                   	51                     	4.3  	209                    	-114.034047	46.520844    	1291 	1291         	435.837 	233.197	3.0  	13.8          	5.9  	63.9     	026     	349  	1.036634
30                      	850.3	12.8                   	51                     	4.3  	210                    	-114.034007	46.520894    	1297 	1296         	436.661 	233.094	3.0  	13.8          	5.9  	63.4     	026     	357  	1.036117
31                      	849.7	12.7                   	52                     	4.5  	209                    	-114.033967	46.520944    	1303 	1302         	437.485 	232.992	3.0  	13.7          	5.9  	63.0     	026     	365  	1.035599
32                      	849.1	12.7                   	52                     	4.6  	209                    	-114.033927	46.520994    	1308 	1308         	438.309 	232.890	3.1  	13.6          	5.9  	62.5     	027     	373  	1.035081
33                      	848.5	12.6                   	52                     	4.7  	209                    	-114.033887	46.521043    	1314 	1314         	439.131 	232.786	3.1  	13.6          	5.9  	62.1     	027     	381  	1.034564
34                      	847.9	12.6                   	52                     	4.8  	209                    	-114.033848	46.521093    	1320 	1320         	439.952 	232.681	3.0  	13.5          	5.9  	61.7     	027     	389  	1.034058
35                      	847.3	12.5                   	52                     	4.9  	209                    	-114.033808	46.521143    	1326 	1326         	440.774 	232.577	3.0  	13.5          	5.9  	61.3     	027     	397  	1.033560
36                      	846.7	12.4                   	52                     	5.0  	208                    	-114.033768	46.521193    	1332 	1332         	441.597 	232.473	3.0  	13.4          	5.9  	60.9     	027     	406  	1.033062
37                      	846.1	12.4                   	53                     	5.2  	208                    	-114.033728	46.521243    	1338 	1338         	442.420 	232.369	3.0  	13.3          	5.9  	60.5     	027     	414  	1.032563
38                      	845.5	12.3                   	53                     	5.3  	208                    	-114.033688	46.521292    	1344 	1344         	443.258 	232.265	2.9  	13.3          	5.9  	60.2     	027     	422  	1.032065
39                      	844.9	12.2                   	53                     	5.4  	208                    	-114.033649	46.521342    	1350 	1350         	444.080 	232.162	2.9  	13.2          	5.9  	59.8     	027     	431  	1.031567
40                      	844.3	12.2                   	53                     	5.5  	208                    	-114.033609	46.521392    	1356 	1356         	444.903 	232.058	2.9  	13.1          	5.9  	59.5     	027     	439  	1.031069
41                      	843.7	12.1                   	53                     	5.6  	208                    	-114.033569	46.521442    	1362 	1361         	445.726 	231.955	2.9  	13.1          	5.9  	59.2     	027     	447  	1.030572
42                      	843.2	12.1                   	53                     	5.7  	208                    	-114.033529	46.521492    	1368 	1367         	446.549 	231.851	2.9  	13.0          	5.9  	58.9     	027     	455  	1.030075
43                      	842.6	12.0                   	53                     	5.9  	207                    	-114.033490	46.521541    	1373 	1373         	447.371 	231.748	2.8  	12.9          	5.9  	58.6     	027     	464  	1.029578
44                      	842.0	11.9                   	54                     	6.0  	207                    	-114.033450	46.521591    	1379 	1379         	448.194 	231.644	2.8  	12.9          	5.9  	58.3     	027     	472  	1.029081
45                      	841.4	11.9                   	54                     	6.1  	207                    	-114.033410	46.521641    	1385 	1385         	449.017 	231.541	2.8  	12.8          	5.9  	58.0     	027     	480  	1.028585
46                      	840.8	11.8                   	54                     	6.2  	207                    	-114.033370	46.521691    	1391 	1391         	449.840 	231.438	2.8  	12.8          	5.9  	57.8     	027     	489  	1.028088
47                      	840.2	11.7                   	54                     	6.3  	207                    	-114.033326	46.521751    	1397 	1397         	450.664 	231.335	2.7  	12.7          	5.9  	57.4     	027     	498  	1.027594
48                      	839.6	11.7                   	54                     	6.5  	207                    	-114.033281	46.521812    	1403 	1403         	451.489 	231.233	2.7  	12.6          	5.9  	57.0     	027     	507  	1.027105
49                      	839.0	11.6                   	54                     	6.6  	207                    	-114.033237	46.521873    	1409 	1409         	452.314 	231.132	2.7  	12.6          	5.9  	56.7     	027     	516  	1.026618
50                      	838.4	11.5                   	54                     	6.7  	207                    	-114.033192	46.521933    	1415 	1415         	453.139 	231.031	2.7  	12.5          	5.9  	56.4     	027     	525  	1.026131
51                      	837.8	11.5                   	54                     	6.8  	207                    	-114.033148	46.521994    	1421 	1420         	453.965 	230.930	2.6  	12.4          	5.9  	56.0     	027     	534  	1.025645
52                      	837.2	11.4                   	55                     	6.9  	207                    	-114.033103	46.522055    	1426 	1426         	454.774 	230.830	2.6  	12.4          	5.9  	55.7     	027     	543  	1.025159
53                      	836.7	11.3                   	55                     	7.0  	206                    	-114.033059	46.522115    	1432 	1432         	455.600 	230.729	2.6  	12.3          	5.9  	55.4     	027     	552  	1.024673
54                      	836.1	11.3                   	55                     	7.2  	206                    	-114.033014	46.522176    	1438 	1438         	456.425 	230.628	2.6  	12.2          	5.9  	55.1     	027     	561  	1.024188
55                      	835.5	11.2                   	55                     	7.3  	206                    	-114.032970	46.522236    	1444 	1444         	457.251 	230.527	2.5  	12.2          	5.9  	54.8     	027     	571  	1.023701
56                      	834.9	11.2                   	55                     	7.4  	206                    	-114.032925	46.522297    	1450 	1450         	458.076 	230.426	2.5  	12.1          	5.9  	54.6     	027     	580  	1.023215
57                      	834.3	11.1                   	55                     	7.5  	206                    	-114.032881	46.522358    	1456 	1456         	458.902 	230.326	2.5  	12.0          	5.9  	54.3     	027     	589  	1.022730
58                      	833.7	11.0                   	55                     	7.6  	206                    	-114.032837	46.522418    	1462 	1462         	459.727 	230.225	2.5  	12.0          	5.9  	54.0     	027     	598  	1.022244
59                      	833.1	11.0                   	56                     	7.7  	206                    	-114.032792	46.522479    	1468 	1467         	460.537 	230.124	2.4  	11.9          	5.9  	53.8     	027     	607  	1.021759
60                      	832.5	10.9                   	56                     	7.9  	206                    	-114.032748	46.522540    	1474 	1473         	461.364 	230.025	2.4  	11.8          	5.9  	53.5     	027     	617  	1.021275
61                      	831.9	10.8                   	56                     	7.8  	206                    	-114.032703	46.522600    	1479 	1479         	462.186 	229.920	2.4  	11.8          	5.9  	53.3     	027     	626  	1.020761
62                      	831.4	10.8                   	56                     	7.8  	206                    	-114.032659	46.522661    	1485 	1485         	463.005 	229.812	2.4  	11.7          	5.9  	53.1     	027     	635  	1.020237
63                      	830.8	10.7                   	56                     	7.7  	207                    	-114.032614	46.522721    	1491 	1491         	463.824 	229.705	2.4  	11.7          	5.9  	52.9     	027     	644  	1.019713
64                      	830.2	10.7                   	56                     	7.7  	207                    	-114.032570	46.522782    	1497 	1497         	464.643 	229.598	2.4  	11.6          	5.9  	52.6     	027     	654  	1.019190
65                      	829.6	10.6                   	57                     	7.7  	207                    	-114.032525	46.522843    	1503 	1503         	465.446 	229.491	2.4  	11.6          	5.9  	52.4     	027     	663  	1.018667
66                      	829.0	10.6                   	57                     	7.6  	208                    	-114.032481	46.522903    	1509 	1509         	466.266 	229.384	2.4  	11.5          	5.9  	52.2     	027     	672  	1.018144
67                      	828.4	10.5                   	57                     	7.6  	208                    	-114.032436	46.522964    	1515 	1515         	467.085 	229.277	2.4  	11.4          	5.9  	52.0     	027     	681  	1.017621
68                      	827.9	10.5                   	57                     	7.6  	208                    	-114.032392	46.523024    	1521 	1520         	467.904 	229.170	2.4  	11.4          	5.9  	51.8     	027     	691  	1.017098
69                      	827.3	10.4                   	57                     	7.5  	208                    	-114.032347	46.523085    	1527 	1526         	468.724 	229.063	2.4  	11.3          	5.9  	51.6     	027     	700  	1.016575
70                      	826.7	10.3                   	58                     	7.5  	209                    	-114.032303	46.523146    	1532 	1532         	469.543 	228.956	2.3  	11.3          	5.9  	51.5     	027     	709  	1.016052
71                      	826.1	10.3                   	58                     	7.4  	209                    	-114.032259	46.523206    	1538 	1538         	470.347 	228.849	2.3  	11.2          	5.9  	51.3     	027     	719  	1.015530
72                      	825.5	10.2                   	58                     	7.4  	209                    	-114.032214	46.523267    	1544 	1544         	471.166 	228.743	2.3  	11.2          	5.9  	51.1     	027     	728  	1.015008
73                      	824.9	10.2                   	58                     	7.4  	210                    	-114.032170	46.523328    	1550 	1550         	471.986 	228.636	2.3  	11.1          	5.9  	50.9     	027     	737  	1.014487
74                      	824.4	10.1                   	58                     	7.3  	210                    	-114.032125	46.523388    	1556 	1556         	472.803 	228.526	2.3  	11.1          	5.9  	50.8     	027     	747  	1.013964
75                      	823.8	10.1                   	58                     	7.3  	210                    	-114.032081	46.523449    	1562 	1562         	473.617 	228.414	2.3  	11.0          	5.9  	50.6     	027     	756  	1.013434
76                      	823.2	10.0                   	58                     	7.3  	210                    	-114.032036	46.523509    	1568 	1567         	474.431 	228.303	2.3  	11.0          	5.9  	50.4     	027     	765  	1.012903
77                      	822.6	10.0                   	59                     	7.2  	211                    	-114.031982	46.523561    	1574 	1573         	475.230 	228.191	2.2  	10.9          	5.8  	50.3     	027     	774  	1.012373
78                      	822.0	9.9                    	59                     	7.2  	211                    	-114.031920	46.523605    	1579 	1579         	476.045 	228.079	2.2  	10.9          	5.8  	50.2     	027     	783  	1.011844
79                      	821.5	9.9                    	59                     	7.1  	211                    	-114.031858	46.523650    	1585 	1585         	476.845 	227.968	2.2  	10.8          	5.8  	50.1     	028     	792  	1.011317
80                      	820.9	9.8                    	59                     	7.1  	212                    	-114.031796	46.523694    	1591 	1591         	477.644 	227.857	2.2  	10.7          	5.8  	50.0     	028     	800  	1.010791
81                      	820.3	9.8                    	59                     	7.1  	212                    	-114.031734	46.523738    	1597 	1597         	478.460 	227.746	2.2  	10.7          	5.8  	49.9     	028     	809  	1.010264
82                      	819.7	9.7                    	59                     	7.0  	212                    	-114.031672	46.523782    	1603 	1603         	479.260 	227.636	2.1  	10.6          	5.8  	49.9     	028     	818  	1.009739
83                      	819.1	9.7                    	59                     	7.0  	213                    	-114.031610	46.523826    	1609 	1608         	480.075 	227.525	2.1  	10.6          	5.8  	49.8     	028     	826  	1.009213
84                      	818.6	9.6                    	59                     	7.0  	213                    	-114.031548	46.523870    	1614 	1614         	480.875 	227.414	2.1  	10.5          	5.8  	49.7     	029     	835  	1.008688
85                      	818.0	9.6                    	59                     	6.9  	213                    	-114.031486	46.523915    	1620 	1620         	481.691 	227.304	2.1  	10.5          	5.8  	49.6     	029     	844  	1.008162
86                      	817.4	9.5                    	60                     	6.9  	214                    	-114.031424	46.523959    	1626 	1626         	482.491 	227.193	2.0  	10.4          	5.8  	49.5     	029     	853  	1.007637
87                      	816.8	9.5                    	60                     	6.9  	214                    	-114.031361	46.524003    	1632 	1632         	483.292 	227.083	2.0  	10.4          	5.8  	49.4     	029     	861  	1.007112
88                      	816.3	9.4                    	60                     	6.8  	214                    	-114.031299	46.524047    	1638 	1638         	484.116 	226.981	2.0  	10.3          	5.8  	49.4     	029     	870  	1.006617
89                      	815.7	9.3                    	60                     	6.8  	215                    	-114.031237	46.524091    	1644 	1643         	484.926 	226.881	2.0  	10.3          	5.8  	49.3     	030     	879  	1.006127
90                      	815.1	9.3                    	60                     	6.8  	215                    	-114.031175	46.524135    	1650 	1649         	485.752 	226.780	2.0  	10.2          	5.8  	49.2     	030     	888  	1.005638
91                      	814.5	9.2                    	60                     	6.8  	216                    	-114.031113	46.524180    	1655 	1655         	486.562 	226.680	1.9  	10.1          	5.8  	49.1     	030     	896  	1.005148
92                      	814.0	9.1                    	60                     	6.8  	216                    	-114.031051	46.524224    	1661 	1661         	487.388 	226.579	1.9  	10.1          	5.8  	49.0     	030     	905  	1.004659
93                      	813.4	9.1                    	61                     	6.9  	217                    	-114.030989	46.524268    	1667 	1667         	488.198 	226.479	1.9  	10.0          	5.8  	49.0     	030     	914  	1.004170
94                      	812.8	9.0                    	61                     	6.9  	217                    	-114.030927	46.524312    	1673 	1673         	489.008 	226.379	1.9  	9.9           	5.8  	48.9     	030     	923  	1.003681
95                      	812.3	9.0                    	61                     	6.9  	218                    	-114.030865	46.524356    	1679 	1678         	489.834 	226.278	1.9  	9.9           	5.8  	48.8     	031     	931  	1.003193
96                      	811.7	8.9                    	61                     	6.9  	218                    	-114.030802	46.524400    	1685 	1684         	490.645 	226.178	1.8  	9.8           	5.8  	48.8     	031     	940  	1.002705
97                      	811.1	8.8                    	61                     	7.0  	219                    	-114.030740	46.524445    	1690 	1690         	491.470 	226.078	1.8  	9.8           	5.8  	48.7     	031     	949  	1.002216
98                      	810.5	8.8                    	61                     	7.0  	219                    	-114.030678	46.524489    	1696 	1696         	492.281 	225.977	1.8  	9.7           	5.8  	48.6     	031     	958  	1.001727
99                      	810.0	8.7                    	62                     	7.0  	220                    	-114.030616	46.524533    	1702 	1702         	493.107 	225.877	1.8  	9.6           	5.8  	48.5     	031     	967  	1.001239
100                     	809.4	8.7                    	62                     	7.1  	220                    	-114.030554	46.524577    	1708 	1708         	493.917 	225.776	1.7  	9.6           	5.8  	48.5     	031     	975  	1.000751
101                     	808.8	8.6                    	62                     	7.1  	221                    	-114.030492	46.524621    	1714 	1713         	494.719 	225.668	1.7  	9.5           	5.8  	48.4     	031     	984  	1.000255
102                     	808.3	8.5                    	62                     	7.1  	221                    	-114.030430	46.524665    	1720 	1719         	495.534 	225.556	1.6  	9.4           	5.8  	48.3     	032     	993  	0.999749
103                     	807.7	8.5                    	62                     	7.2  	222                    	-114.030368	46.524710    	1725 	1725         	496.331 	225.443	1.6  	9.4           	5.8  	48.3     	032     	1002 	0.999233
104                     	807.1	8.4                    	62                     	7.2  	222                    	-114.030306	46.524754    	1731 	1731         	497.144 	225.330	1.5  	9.3           	5.8  	48.2     	032     	1011 	0.998717
105                     	806.5	8.4                    	62                     	7.2  	223                    	-114.030244	46.524798    	1737 	1737         	497.941 	225.217	1.5  	9.3           	5.8  	48.2     	032     	1019 	0.998202
106                     	806.0	8.3                    	62                     	7.3  	223                    	-114.030181	46.524842    	1743 	1743         	498.755 	225.104	1.4  	9.2           	5.8  	48.1     	032     	1028 	0.997686
107                     	805.4	8.3                    	62                     	7.3  	224                    	-114.030110	46.524885    	1749 	1749         	499.584 	224.991	1.4  	9.2           	6.0  	48.0     	032     	1037 	0.997172
108                     	804.8	8.2                    	62                     	7.3  	224                    	-114.030030	46.524927    	1755 	1755         	500.428 	224.878	1.3  	9.1           	6.1  	48.0     	032     	1047 	0.996657
109                     	804.2	8.2                    	62                     	7.4  	225                    	-114.029950	46.524969    	1761 	1761         	501.267 	224.759	1.3  	9.0           	6.1  	47.9     	033     	1056 	0.996117
110                     	803.6	8.1                    	62                     	7.4  	225                    	-114.029870	46.525011    	1767 	1767         	502.107 	224.640	1.2  	9.0           	6.1  	47.8     	033     	1065 	0.995578
111                     	803.0	8.0                    	62                     	7.4  	226                    	-114.029790	46.525053    	1773 	1773         	502.946 	224.522	1.2  	8.9           	6.1  	47.8     	033     	1075 	0.995039
112                     	802.4	8.0                    	62                     	7.4  	226                    	-114.029710	46.525095    	1780 	1779         	503.801 	224.404	1.1  	8.9           	6.1  	47.7     	033     	1084 	0.994500
113                     	801.8	7.9                    	62                     	7.4  	227                    	-114.029630	46.525137    	1786 	1785         	504.640 	224.285	1.1  	8.8           	6.1  	47.6     	033     	1094 	0.993961
114                     	801.2	7.9                    	62                     	7.4  	227                    	-114.029551	46.525179    	1792 	1791         	505.481 	224.169	1.0  	8.7           	6.1  	47.6     	034     	1103 	0.993423
115                     	800.6	7.8                    	62                     	7.4  	228                    	-114.029471	46.525221    	1798 	1798         	506.323 	224.052	1.0  	8.7           	6.1  	47.5     	034     	1113 	0.992881
116                     	800.0	7.8                    	62                     	7.4  	228                    	-114.029391	46.525263    	1804 	1804         	507.164 	223.936	1.0  	8.6           	6.1  	47.4     	034     	1122 	0.992340
117                     	799.4	7.7                    	62                     	7.4  	229                    	-114.029311	46.525305    	1810 	1810         	508.021 	223.820	0.9  	8.6           	6.1  	47.4     	034     	1132 	0.991798
118                     	798.9	7.7                    	62                     	7.5  	229                    	-114.029231	46.525347    	1816 	1816         	508.863 	223.704	0.9  	8.5           	6.1  	47.3     	034     	1141 	0.991257
119                     	798.3	7.6                    	62                     	7.5  	230                    	-114.029151	46.525389    	1822 	1822         	509.705 	223.588	0.9  	8.5           	6.1  	47.2     	035     	1150 	0.990717
120                     	797.7	7.5                    	62                     	7.5  	230                    	-114.029072	46.525431    	1829 	1828         	510.546 	223.472	0.8  	8.4           	6.1  	47.2     	035     	1160 	0.990176
121                     	797.1	7.5                    	62                     	7.5  	231                    	-114.028992	46.525473    	1835 	1834         	511.388 	223.356	0.8  	8.3           	6.1  	47.1     	035     	1169 	0.989635
122                     	796.5	7.4                    	62                     	7.5  	231                    	-114.028912	46.525515    	1841 	1840         	512.245 	223.240	0.7  	8.3           	6.1  	47.1     	035     	1179 	0.989095
123                     	795.9	7.4                    	62                     	7.5  	232                    	-114.028832	46.525557    	1847 	1847         	513.087 	223.124	0.7  	8.2           	6.1  	47.0     	035     	1188 	0.988555
124                     	795.3	7.3                    	63                     	7.5  	232                    	-114.028752	46.525599    	1853 	1853         	513.929 	223.008	0.7  	8.2           	6.1  	47.0     	035     	1198 	0.988015
125                     	794.7	7.3                    	63                     	7.5  	233                    	-114.028672	46.525641    	1859 	1859         	514.771 	222.892	0.6  	8.1           	6.1  	46.9     	036     	1207 	0.987475
126                     	794.1	7.2                    	63                     	7.5  	233                    	-114.028592	46.525683    	1865 	1865         	515.613 	222.777	0.6  	8.1           	6.1  	46.8     	036     	1217 	0.986936
127                     	793.5	7.2                    	63                     	7.5  	234                    	-114.028513	46.525725    	1871 	1871         	516.471 	222.661	0.6  	8.0           	6.1  	46.8     	036     	1226 	0.986396
128                     	792.9	7.1                    	63                     	7.5  	234                    	-114.028433	46.525767    	1878 	1877         	517.315 	222.547	0.5  	8.0           	6.1  	46.7     	036     	1236 	0.985856
129                     	792.4	7.0                    	63                     	7.6  	235                    	-114.028353	46.525809    	1884 	1883         	518.158 	222.433	0.5  	7.9           	6.1  	46.7     	036     	1245 	0.985316
130                     	791.8	7.0                    	63                     	7.6  	235                    	-114.028273	46.525850    	1890 	1889         	519.002 	222.319	0.5  	7.8           	6.1  	46.6     	036     	1255 	0.984777
131                     	791.2	6.9                    	63                     	7.6  	235                    	-114.028193	46.525892    	1896 	1895         	519.846 	222.205	0.4  	7.8           	6.1  	46.6     	036     	1264 	0.984237
132                     	790.6	6.9                    	63                     	7.6  	235                    	-114.028113	46.525934    	1902 	1902         	520.705 	222.091	0.4  	7.7           	6.1  	46.5     	037     	1274 	0.983698
133                     	790.0	6.8                    	63                     	7.6  	235                    	-114.028034	46.525976    	1908 	1908         	521.551 	221.979	0.4  	7.7           	6.1  	46.5     	037     	1283 	0.983166
134                     	789.4	6.8                    	63                     	7.6  	234                    	-114.027954	46.526018    	1914 	1914         	522.396 	221.867	0.4  	7.6           	6.1  	46.4     	037     	1293 	0.982634
135                     	788.8	6.7                    	64                     	7.6  	234                    	-114.027874	46.526060    	1920 	1920         	523.242 	221.755	0.3  	7.6           	6.1  	46.4     	037     	1303 	0.982102
136                     	788.3	6.7                    	64                     	7.6  	234                    	-114.027794	46.526102    	1926 	1926         	524.087 	221.642	0.3  	7.5           	6.1  	46.3     	037     	1312 	0.981571
137                     	787.7	6.6                    	64                     	7.6  	234                    	-114.027714	46.526144    	1933 	1932         	524.933 	221.530	0.3  	7.4           	6.1  	46.3     	037     	1322 	0.981039
138                     	787.1	6.6                    	64                     	7.6  	234                    	-114.027634	46.526186    	1938 	1938         	525.731 	221.418	0.2  	7.4           	5.8  	46.2     	037     	1331 	0.980509
139                     	786.6	6.5                    	64                     	7.6  	234                    	-114.027555	46.526228    	1944 	1944         	526.538 	221.314	0.2  	7.3           	5.8  	46.1     	038     	1340 	0.980011
140                     	786.0	6.4                    	64                     	7.6  	233                    	-114.027475	46.526270    	1950 	1950         	527.344 	221.209	0.2  	7.3           	5.8  	46.1     	038     	1350 	0.979514
141                     	785.4	6.4                    	64                     	7.6  	233                    	-114.027395	46.526312    	1956 	1955         	528.150 	221.105	0.2  	7.2           	5.8  	46.0     	038     	1359 	0.979016
142                     	784.9	6.3                    	64                     	7.6  	233                    	-114.027315	46.526354    	1961 	1961         	528.941 	221.001	0.1  	7.2           	5.8  	46.0     	038     	1368 	0.978514
143                     	784.3	6.3                    	65                     	7.6  	233                    	-114.027235	46.526396    	1967 	1967         	529.747 	220.896	0.1  	7.1           	5.8  	45.9     	038     	1378 	0.978012
144                     	783.8	6.2                    	65                     	7.6  	233                    	-114.027155	46.526438    	1973 	1973         	530.553 	220.792	0.1  	7.1           	5.8  	45.9     	038     	1387 	0.977511
145                     	783.2	6.2                    	65                     	7.6  	233                    	-114.027075	46.526480    	1979 	1978         	531.359 	220.687	0.1  	7.0           	5.8  	45.8     	038     	1396 	0.977009
146                     	782.7	6.1                    	65                     	7.6  	232                    	-114.026996	46.526522    	1985 	1984         	532.149 	220.582	0.0  	7.0           	5.8  	45.8     	038     	1406 	0.976507
147                     	782.1	6.1                    	65                     	7.6  	232                    	-114.026916	46.526564    	1990 	1990         	532.955 	220.478	0.0  	6.9           	5.8  	45.7     	038     	1415 	0.976005
148                     	781.6	6.0                    	65                     	7.6  	232                    	-114.026836	46.526606    	1996 	1996         	533.761 	220.374	0.0  	6.8           	5.8  	45.6     	039     	1424 	0.975504
149                     	781.0	6.0                    	65                     	7.6  	232                    	-114.026756	46.526648    	2002 	2001         	534.568 	220.269	0.0  	6.8           	5.8  	45.6     	039     	1434 	0.975003
150                     	780.5	5.9                    	65                     	7.6  	232                    	-114.026676	46.526690    	2008 	2007         	535.374 	220.165	-0.1 	6.7           	5.8  	45.5     	039     	1443 	0.974503
151                     	779.9	5.9                    	66                     	7.6  	232                    	-114.026596	46.526732    	2013 	2013         	536.164 	220.061	-0.1 	6.7           	5.8  	45.5     	039     	1452 	0.974002
