Flight Information:
Launch Date:            	     	                       	Wednesday, 22 July 2020	     	                   	           	Launch Time: 	     	             	17:01:35	       	     	End of Ascent:	     	         	01:40:48
Station name:           	     	                       	                       	     	                   	           	Serialnumber:	     	             	20028104
Ground values:
Pressure:               	     	                       	900.2 hPa              	     	                   	           	Temperature: 	     	             	22.0 °C 	       	     	Humidity:     	     	         	49 %
Wind Direction:         	     	                       	0 °                    	     	                   	           	Wind Speed:  	     	             	0 m/s   	       	     	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-113.985 °             	     	                   	           	Latitude:    	     	             	46.860 °	       	     	Altitude:     	     	         	978 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                       	     	                   	           	
Events:
Highest Point:          	     	                       	8.6 hPa                	     	                   	           	32738 m
Tropopauses:            	     	                       	1.: 174.0 hPa          	     	                   	           	             	     	             	
Max Winds:              	     	                       	                       	     	                   	           	             	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                     	Ws   	Wd                 	Long.      	Lat.         	Alt  	Geopot       	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                    	[m/s]	[°]                	[°]        	[°]          	[m]  	[m]          	        	       	[°C] 	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
0                       	900.2	22.0                   	49                     	0.0  	000                	-113.984930	46.859680    	978  	978          	392.322 	238.776	10.8 	23.6          	0.0  	46.9     	360     	1    	1.062709
1                       	899.1	21.8                   	49                     	0.0  	342                	-113.984883	46.859660    	989  	989          	393.880 	238.607	10.6 	23.4          	11.0 	70.4     	117     	12   	1.061993
2                       	897.9	21.7                   	48                     	0.1  	342                	-113.984835	46.859640    	1000 	1000         	395.423 	238.439	10.3 	23.2          	11.0 	69.6     	120     	24   	1.061279
3                       	896.8	21.5                   	48                     	0.1  	342                	-113.984788	46.859619    	1011 	1011         	396.982 	238.270	10.1 	23.0          	11.0 	69.3     	120     	36   	1.060565
4                       	895.7	21.3                   	48                     	0.1  	342                	-113.984741	46.859599    	1022 	1022         	398.525 	238.102	9.8  	22.8          	11.0 	69.2     	121     	47   	1.059852
5                       	894.5	21.1                   	48                     	0.2  	342                	-113.984693	46.859579    	1033 	1033         	400.084 	237.934	9.6  	22.6          	11.0 	69.1     	121     	59   	1.059140
6                       	893.4	21.0                   	47                     	0.2  	342                	-113.984646	46.859559    	1044 	1044         	401.627 	237.766	9.3  	22.4          	11.0 	69.1     	121     	71   	1.058429
7                       	892.3	20.8                   	47                     	0.3  	342                	-113.984599	46.859539    	1055 	1055         	403.148 	237.560	9.1  	22.3          	11.0 	69.0     	121     	83   	1.057551
8                       	891.1	20.8                   	47                     	0.3  	342                	-113.984552	46.859518    	1066 	1066         	404.593 	237.294	9.1  	22.2          	11.0 	69.0     	121     	94   	1.056345
9                       	890.0	20.8                   	47                     	0.3  	342                	-113.984504	46.859498    	1077 	1077         	406.061 	237.035	9.1  	22.2          	11.0 	69.0     	121     	106  	1.055141
10                      	888.9	20.7                   	47                     	0.4  	342                	-113.984457	46.859478    	1088 	1088         	407.529 	236.776	9.2  	22.2          	11.0 	69.0     	121     	118  	1.053938
11                      	887.8	20.7                   	48                     	0.4  	342                	-113.984410	46.859458    	1099 	1099         	408.982 	236.517	9.2  	22.1          	11.0 	68.9     	122     	130  	1.052737
12                      	886.6	20.6                   	48                     	0.4  	342                	-113.984362	46.859438    	1110 	1109         	410.451 	236.259	9.2  	22.1          	11.0 	68.9     	122     	141  	1.051537
13                      	885.5	20.6                   	48                     	0.5  	342                	-113.984315	46.859417    	1120 	1120         	411.904 	236.001	9.3  	22.1          	11.0 	68.9     	122     	153  	1.050337
14                      	884.4	20.6                   	48                     	0.5  	342                	-113.984268	46.859397    	1131 	1131         	413.373 	235.743	9.3  	22.0          	11.0 	68.9     	122     	165  	1.049139
15                      	883.3	20.5                   	48                     	0.6  	342                	-113.984266	46.859394    	1142 	1142         	414.827 	235.486	9.3  	22.0          	11.0 	70.1     	122     	175  	1.047942
16                      	882.2	20.5                   	49                     	0.6  	342                	-113.984271	46.859393    	1153 	1153         	416.297 	235.228	9.3  	22.0          	11.0 	71.3     	122     	185  	1.046747
17                      	881.0	20.5                   	49                     	0.6  	342                	-113.984277	46.859392    	1164 	1164         	417.751 	234.972	9.4  	21.9          	11.0 	72.5     	122     	196  	1.045553
18                      	879.9	20.4                   	49                     	0.7  	342                	-113.984283	46.859391    	1175 	1175         	419.221 	234.715	9.4  	21.9          	11.0 	73.5     	123     	206  	1.044360
19                      	879.1	20.4                   	49                     	0.7  	342                	-113.984289	46.859391    	1186 	1186         	420.780 	234.547	9.4  	21.9          	11.0 	74.4     	123     	217  	1.043566
20                      	878.4	20.3                   	49                     	0.7  	342                	-113.984294	46.859390    	1197 	1197         	422.326 	234.381	9.4  	21.8          	11.0 	75.2     	123     	227  	1.042784
21                      	877.6	20.3                   	50                     	0.8  	342                	-113.984300	46.859389    	1206 	1206         	423.511 	234.217	9.4  	21.8          	8.6  	75.8     	124     	235  	1.042018
22                      	876.8	20.3                   	50                     	0.8  	342                	-113.984306	46.859389    	1211 	1211         	424.147 	234.052	9.4  	21.7          	5.2  	76.2     	124     	240  	1.041252
23                      	876.0	20.2                   	50                     	0.9  	342                	-113.984312	46.859388    	1216 	1216         	424.799 	233.887	9.4  	21.7          	5.2  	76.5     	124     	245  	1.040486
24                      	875.3	20.2                   	50                     	0.9  	342                	-113.984318	46.859387    	1221 	1221         	425.451 	233.723	9.4  	21.7          	5.2  	76.9     	125     	250  	1.039722
25                      	874.7	20.1                   	50                     	0.9  	342                	-113.984323	46.859386    	1226 	1226         	426.154 	233.625	9.4  	21.6          	5.2  	77.2     	125     	255  	1.039257
26                      	874.2	20.1                   	50                     	1.0  	342                	-113.984329	46.859386    	1232 	1231         	426.873 	233.528	9.4  	21.6          	5.2  	77.5     	125     	260  	1.038793
27                      	873.7	20.0                   	50                     	1.0  	342                	-113.984335	46.859385    	1237 	1237         	427.592 	233.430	9.4  	21.5          	5.2  	77.9     	126     	265  	1.038329
28                      	873.2	20.0                   	50                     	1.0  	342                	-113.984341	46.859384    	1242 	1242         	428.296 	233.333	9.4  	21.5          	5.2  	78.1     	126     	270  	1.037865
29                      	872.6	19.9                   	51                     	1.1  	342                	-113.984347	46.859384    	1247 	1247         	429.015 	233.236	9.4  	21.4          	5.2  	78.4     	126     	275  	1.037402
30                      	872.1	19.9                   	51                     	1.1  	342                	-113.984352	46.859383    	1252 	1252         	429.734 	233.139	9.4  	21.4          	5.2  	78.7     	127     	280  	1.036938
31                      	871.6	19.9                   	51                     	1.1  	344                	-113.984358	46.859382    	1257 	1257         	430.437 	233.041	9.4  	21.4          	5.2  	79.0     	127     	285  	1.036475
32                      	871.1	19.8                   	51                     	1.1  	346                	-113.984364	46.859381    	1263 	1262         	431.156 	232.944	9.4  	21.3          	5.2  	79.2     	127     	290  	1.036011
33                      	870.6	19.8                   	51                     	1.1  	349                	-113.984370	46.859381    	1268 	1268         	431.876 	232.847	9.4  	21.3          	5.2  	79.5     	128     	295  	1.035548
34                      	870.0	19.7                   	51                     	1.1  	352                	-113.984375	46.859380    	1273 	1273         	432.581 	232.752	9.3  	21.2          	5.2  	79.7     	128     	300  	1.035104
35                      	869.5	19.7                   	51                     	1.1  	355                	-113.984381	46.859379    	1278 	1278         	433.303 	232.657	9.3  	21.2          	5.2  	79.9     	128     	305  	1.034662
36                      	869.0	19.6                   	51                     	1.1  	358                	-113.984387	46.859379    	1283 	1283         	434.024 	232.561	9.3  	21.1          	5.2  	80.2     	129     	310  	1.034219
37                      	868.5	19.6                   	51                     	1.1  	001                	-113.984393	46.859378    	1288 	1288         	434.729 	232.466	9.2  	21.1          	5.2  	80.4     	129     	315  	1.033776
38                      	867.9	19.5                   	51                     	1.1  	005                	-113.984399	46.859377    	1294 	1293         	435.450 	232.371	9.2  	21.0          	5.2  	80.6     	129     	320  	1.033333
39                      	867.4	19.5                   	51                     	1.1  	009                	-113.984404	46.859376    	1299 	1299         	436.171 	232.275	9.2  	20.9          	5.2  	80.8     	130     	325  	1.032891
40                      	866.9	19.4                   	51                     	1.2  	014                	-113.984410	46.859376    	1304 	1304         	436.877 	232.180	9.2  	20.9          	5.2  	81.0     	130     	330  	1.032448
41                      	866.4	19.4                   	51                     	1.2  	018                	-113.984416	46.859375    	1309 	1309         	437.598 	232.085	9.1  	20.8          	5.2  	81.1     	131     	335  	1.032006
42                      	865.9	19.3                   	52                     	1.2  	023                	-113.984422	46.859374    	1314 	1314         	438.319 	231.990	9.1  	20.8          	5.2  	81.3     	131     	340  	1.031564
43                      	865.3	19.3                   	52                     	1.2  	028                	-113.984427	46.859374    	1319 	1319         	439.025 	231.895	9.1  	20.7          	5.2  	81.5     	131     	345  	1.031123
44                      	864.8	19.2                   	52                     	1.2  	033                	-113.984433	46.859373    	1325 	1324         	439.746 	231.800	9.0  	20.7          	5.2  	81.7     	132     	351  	1.030682
45                      	864.3	19.2                   	52                     	1.2  	037                	-113.984439	46.859372    	1330 	1330         	440.452 	231.705	9.0  	20.6          	5.2  	81.8     	132     	356  	1.030242
46                      	863.8	19.1                   	52                     	1.2  	042                	-113.984450	46.859370    	1335 	1335         	441.174 	231.610	9.0  	20.6          	5.2  	82.0     	133     	361  	1.029801
47                      	863.3	19.1                   	52                     	1.2  	047                	-113.984466	46.859367    	1340 	1340         	441.838 	231.473	9.0  	20.6          	5.1  	82.2     	134     	366  	1.029178
48                      	862.8	19.1                   	52                     	1.2  	051                	-113.984483	46.859364    	1345 	1345         	442.501 	231.321	9.0  	20.6          	5.1  	82.5     	136     	371  	1.028494
49                      	862.2	19.2                   	52                     	1.2  	055                	-113.984499	46.859361    	1350 	1350         	443.150 	231.169	9.0  	20.6          	5.1  	82.6     	137     	376  	1.027813
50                      	861.7	19.2                   	52                     	1.2  	059                	-113.984515	46.859358    	1355 	1355         	443.815 	231.017	9.0  	20.7          	5.1  	82.8     	138     	381  	1.027132
51                      	861.2	19.2                   	52                     	1.2  	063                	-113.984532	46.859355    	1361 	1360         	444.463 	230.865	9.1  	20.7          	5.1  	83.0     	140     	386  	1.026452
52                      	860.7	19.2                   	52                     	1.2  	066                	-113.984548	46.859352    	1366 	1366         	445.112 	230.713	9.1  	20.7          	5.1  	83.2     	141     	391  	1.025772
53                      	860.2	19.2                   	52                     	1.2  	070                	-113.984564	46.859349    	1371 	1371         	445.777 	230.562	9.1  	20.7          	5.1  	83.3     	143     	396  	1.025093
54                      	859.7	19.2                   	52                     	1.2  	072                	-113.984580	46.859346    	1376 	1376         	446.426 	230.410	9.1  	20.7          	5.1  	83.5     	144     	401  	1.024414
55                      	859.2	19.3                   	52                     	1.2  	075                	-113.984597	46.859343    	1381 	1381         	447.076 	230.259	9.1  	20.8          	5.1  	83.6     	146     	406  	1.023735
56                      	858.6	19.3                   	52                     	1.2  	078                	-113.984613	46.859340    	1386 	1386         	447.741 	230.107	9.2  	20.8          	5.1  	83.8     	147     	411  	1.023057
57                      	858.1	19.3                   	52                     	1.2  	080                	-113.984629	46.859337    	1391 	1391         	448.390 	229.956	9.2  	20.8          	5.1  	83.9     	149     	416  	1.022380
58                      	857.6	19.3                   	52                     	1.2  	082                	-113.984646	46.859334    	1396 	1396         	449.040 	229.805	9.2  	20.8          	5.1  	84.0     	150     	421  	1.021703
59                      	857.1	19.3                   	52                     	1.2  	084                	-113.984662	46.859331    	1402 	1401         	449.705 	229.654	9.2  	20.8          	5.1  	84.1     	152     	426  	1.021026
60                      	856.6	19.4                   	52                     	1.2  	086                	-113.984678	46.859328    	1407 	1407         	450.363 	229.512	9.2  	20.9          	5.1  	84.2     	154     	431  	1.020386
61                      	856.1	19.4                   	52                     	1.2  	085                	-113.984695	46.859325    	1412 	1412         	451.047 	229.378	9.2  	20.9          	5.1  	84.3     	155     	436  	1.019771
62                      	855.6	19.4                   	52                     	1.2  	085                	-113.984711	46.859322    	1417 	1417         	451.714 	229.245	9.3  	20.9          	5.1  	84.4     	157     	441  	1.019156
63                      	855.1	19.4                   	52                     	1.2  	085                	-113.984727	46.859319    	1422 	1422         	452.382 	229.112	9.3  	20.9          	5.1  	84.5     	159     	447  	1.018541
64                      	854.6	19.4                   	52                     	1.2  	085                	-113.984744	46.859316    	1427 	1427         	453.065 	228.979	9.3  	20.9          	5.1  	84.6     	161     	452  	1.017927
65                      	854.1	19.4                   	52                     	1.2  	085                	-113.984760	46.859313    	1432 	1432         	453.733 	228.846	9.3  	20.9          	5.1  	84.7     	162     	457  	1.017314
66                      	853.5	19.4                   	52                     	1.3  	085                	-113.984776	46.859310    	1438 	1437         	454.401 	228.713	9.4  	20.9          	5.1  	84.7     	164     	462  	1.016701
67                      	853.0	19.4                   	52                     	1.3  	084                	-113.984793	46.859307    	1443 	1443         	455.084 	228.581	9.4  	20.9          	5.1  	84.8     	166     	467  	1.016088
68                      	852.5	19.4                   	53                     	1.3  	084                	-113.984809	46.859304    	1448 	1448         	455.753 	228.448	9.4  	20.9          	5.1  	84.8     	167     	472  	1.015476
69                      	852.0	19.4                   	53                     	1.3  	084                	-113.984825	46.859301    	1453 	1453         	456.421 	228.315	9.5  	20.9          	5.1  	84.9     	169     	477  	1.014864
70                      	851.5	19.4                   	53                     	1.3  	084                	-113.984842	46.859298    	1458 	1458         	457.105 	228.183	9.5  	20.9          	5.1  	84.9     	171     	482  	1.014252
71                      	851.0	19.4                   	53                     	1.3  	084                	-113.984858	46.859295    	1463 	1463         	457.773 	228.051	9.5  	20.9          	5.1  	85.0     	173     	487  	1.013641
72                      	850.5	19.4                   	53                     	1.3  	084                	-113.984874	46.859292    	1468 	1468         	458.441 	227.918	9.5  	20.9          	5.1  	85.0     	174     	493  	1.013030
73                      	850.0	19.4                   	53                     	1.3  	083                	-113.984891	46.859289    	1474 	1473         	459.087 	227.747	9.6  	21.0          	5.1  	85.0     	176     	498  	1.012250
74                      	849.5	19.5                   	53                     	1.3  	083                	-113.984907	46.859286    	1479 	1479         	459.678 	227.538	9.7  	21.1          	5.1  	85.0     	178     	503  	1.011326
75                      	849.0	19.6                   	53                     	1.3  	083                	-113.984923	46.859283    	1484 	1484         	460.281 	227.325	9.7  	21.2          	5.1  	85.1     	179     	508  	1.010402
76                      	848.5	19.7                   	53                     	1.3  	083                	-113.984940	46.859280    	1489 	1489         	460.869 	227.112	9.8  	21.3          	5.1  	85.1     	181     	513  	1.009480
77                      	848.0	19.8                   	52                     	1.3  	083                	-113.984956	46.859277    	1494 	1494         	461.457 	226.899	9.8  	21.4          	5.1  	85.1     	183     	518  	1.008558
78                      	847.5	19.9                   	52                     	1.3  	083                	-113.984973	46.859276    	1499 	1499         	462.029 	226.686	9.9  	21.5          	5.0  	85.1     	184     	523  	1.007638
79                      	847.0	20.0                   	52                     	1.3  	083                	-113.984989	46.859276    	1504 	1504         	462.606 	226.478	9.9  	21.6          	5.0  	85.1     	186     	528  	1.006736
80                      	846.5	20.1                   	52                     	1.3  	082                	-113.985006	46.859277    	1509 	1509         	463.183 	226.270	10.0 	21.7          	5.0  	85.2     	187     	533  	1.005835
81                      	846.0	20.2                   	52                     	1.3  	082                	-113.985023	46.859277    	1514 	1514         	463.760 	226.062	10.0 	21.8          	5.0  	85.2     	189     	538  	1.004935
82                      	845.5	20.3                   	52                     	1.3  	082                	-113.985040	46.859278    	1519 	1519         	464.322 	225.854	10.0 	21.9          	5.0  	85.2     	191     	543  	1.004036
83                      	845.0	20.4                   	52                     	1.3  	082                	-113.985056	46.859278    	1524 	1524         	464.899 	225.647	10.1 	22.0          	5.0  	85.3     	192     	548  	1.003138
84                      	844.5	20.5                   	52                     	1.3  	082                	-113.985073	46.859279    	1529 	1529         	465.477 	225.440	10.1 	22.1          	5.0  	85.3     	194     	553  	1.002240
85                      	844.1	20.6                   	51                     	1.3  	082                	-113.985090	46.859279    	1534 	1534         	466.039 	225.233	10.2 	22.2          	5.0  	85.3     	195     	558  	1.001345
86                      	843.6	20.6                   	51                     	1.3  	082                	-113.985106	46.859279    	1539 	1539         	466.650 	225.058	10.2 	22.2          	5.0  	85.3     	197     	563  	1.000591
87                      	843.1	20.6                   	51                     	1.3  	081                	-113.985123	46.859280    	1544 	1544         	467.265 	224.889	10.1 	22.3          	5.0  	85.3     	198     	568  	0.999891
88                      	842.6	20.7                   	50                     	1.3  	081                	-113.985140	46.859280    	1549 	1549         	467.858 	224.712	10.0 	22.3          	5.0  	85.3     	200     	573  	0.999191
89                      	842.1	20.7                   	50                     	1.4  	081                	-113.985156	46.859281    	1554 	1554         	468.467 	224.536	9.9  	22.3          	5.0  	85.3     	201     	578  	0.998492
90                      	841.6	20.8                   	50                     	1.4  	081                	-113.985173	46.859281    	1559 	1559         	469.076 	224.360	9.8  	22.4          	5.0  	85.3     	203     	583  	0.997794
91                      	841.2	20.8                   	49                     	1.3  	082                	-113.985190	46.859282    	1564 	1563         	469.670 	224.184	9.7  	22.4          	5.0  	85.3     	204     	588  	0.997096
92                      	840.7	20.8                   	49                     	1.3  	083                	-113.985207	46.859282    	1569 	1568         	470.279 	224.009	9.6  	22.4          	5.0  	85.3     	206     	593  	0.996400
93                      	840.2	20.9                   	48                     	1.3  	084                	-113.985223	46.859282    	1574 	1573         	470.889 	223.833	9.5  	22.4          	5.0  	85.3     	207     	598  	0.995703
94                      	839.7	20.9                   	48                     	1.3  	085                	-113.985240	46.859283    	1579 	1578         	471.498 	223.658	9.4  	22.5          	5.0  	85.3     	208     	603  	0.995008
95                      	839.2	20.9                   	47                     	1.2  	086                	-113.985257	46.859283    	1584 	1583         	472.092 	223.483	9.3  	22.5          	5.0  	85.3     	210     	608  	0.994313
96                      	838.7	21.0                   	47                     	1.2  	088                	-113.985273	46.859284    	1589 	1588         	472.702 	223.308	9.2  	22.5          	5.0  	85.2     	211     	613  	0.993618
97                      	838.3	21.0                   	46                     	1.2  	089                	-113.985290	46.859284    	1594 	1593         	473.312 	223.133	9.1  	22.5          	5.0  	85.2     	212     	618  	0.992924
98                      	837.8	21.0                   	46                     	1.2  	090                	-113.985307	46.859285    	1598 	1598         	473.907 	222.958	9.0  	22.6          	5.0  	85.2     	213     	623  	0.992230
99                      	837.3	21.1                   	45                     	1.1  	092                	-113.985324	46.859285    	1603 	1603         	474.538 	222.804	8.8  	22.6          	5.0  	85.2     	215     	628  	0.991631
100                     	836.8	21.0                   	45                     	1.1  	093                	-113.985340	46.859285    	1608 	1608         	475.200 	222.681	8.7  	22.5          	5.0  	85.1     	216     	633  	0.991145
101                     	836.3	21.0                   	45                     	1.1  	095                	-113.985357	46.859286    	1613 	1613         	475.853 	222.565	8.6  	22.5          	5.0  	85.1     	217     	638  	0.990659
102                     	835.9	21.0                   	45                     	1.1  	097                	-113.985374	46.859286    	1618 	1618         	476.521 	222.448	8.5  	22.5          	5.0  	85.1     	218     	643  	0.990174
103                     	835.4	21.0                   	44                     	1.0  	098                	-113.985390	46.859287    	1623 	1623         	477.190 	222.332	8.4  	22.4          	5.0  	85.1     	219     	648  	0.989687
104                     	834.9	20.9                   	44                     	1.0  	100                	-113.985407	46.859287    	1628 	1628         	477.843 	222.215	8.3  	22.4          	5.0  	85.0     	220     	653  	0.989201
105                     	834.4	20.9                   	44                     	1.0  	102                	-113.985424	46.859288    	1633 	1633         	478.511 	222.099	8.2  	22.4          	5.0  	85.0     	221     	658  	0.988715
106                     	833.9	20.9                   	44                     	0.9  	104                	-113.985441	46.859288    	1638 	1638         	479.180 	221.983	8.1  	22.3          	5.0  	85.0     	222     	663  	0.988229
107                     	833.5	20.9                   	44                     	0.9  	106                	-113.985456	46.859291    	1643 	1643         	479.849 	221.866	8.1  	22.3          	5.0  	85.0     	223     	668  	0.987744
108                     	833.0	20.8                   	43                     	0.9  	109                	-113.985464	46.859307    	1648 	1648         	480.517 	221.750	8.0  	22.3          	5.0  	85.1     	225     	673  	0.987259
109                     	832.5	20.8                   	43                     	0.9  	111                	-113.985471	46.859323    	1653 	1653         	481.185 	221.633	7.9  	22.2          	5.0  	85.2     	226     	678  	0.986770
110                     	832.0	20.8                   	43                     	0.8  	113                	-113.985479	46.859340    	1658 	1658         	481.853 	221.516	7.8  	22.2          	5.0  	85.3     	228     	683  	0.986281
111                     	831.5	20.8                   	43                     	0.9  	115                	-113.985487	46.859356    	1663 	1663         	482.521 	221.399	7.7  	22.2          	5.0  	85.4     	230     	688  	0.985792
112                     	831.0	20.7                   	43                     	0.9  	117                	-113.985494	46.859372    	1668 	1668         	483.189 	221.282	7.6  	22.1          	5.0  	85.5     	232     	693  	0.985303
113                     	830.6	20.7                   	42                     	1.0  	118                	-113.985502	46.859388    	1673 	1673         	483.852 	221.160	7.5  	22.1          	5.0  	85.5     	234     	698  	0.984794
114                     	830.1	20.7                   	42                     	1.0  	120                	-113.985510	46.859405    	1678 	1678         	484.537 	221.044	7.5  	22.1          	5.0  	85.6     	236     	703  	0.984285
115                     	829.6	20.7                   	42                     	1.0  	121                	-113.985517	46.859421    	1683 	1683         	485.206 	220.928	7.5  	22.1          	5.0  	85.7     	238     	708  	0.983775
116                     	829.1	20.7                   	42                     	1.1  	122                	-113.985525	46.859437    	1688 	1688         	485.876 	220.813	7.4  	22.0          	5.0  	85.8     	240     	713  	0.983266
117                     	828.6	20.6                   	42                     	1.1  	123                	-113.985533	46.859453    	1693 	1693         	486.545 	220.697	7.4  	22.0          	5.0  	85.8     	242     	718  	0.982757
118                     	828.2	20.6                   	42                     	1.1  	124                	-113.985541	46.859470    	1698 	1698         	487.215 	220.582	7.3  	22.0          	5.0  	85.9     	244     	723  	0.982248
119                     	827.7	20.6                   	42                     	1.2  	125                	-113.985548	46.859486    	1703 	1703         	487.884 	220.466	7.3  	22.0          	5.0  	85.9     	246     	728  	0.981740
120                     	827.2	20.6                   	42                     	1.2  	126                	-113.985556	46.859502    	1708 	1708         	488.554 	220.351	7.3  	22.0          	5.0  	86.0     	248     	733  	0.981232
121                     	826.7	20.6                   	42                     	1.3  	127                	-113.985564	46.859518    	1713 	1713         	489.239 	220.236	7.2  	21.9          	5.0  	86.0     	250     	738  	0.980724
122                     	826.2	20.5                   	42                     	1.3  	128                	-113.985571	46.859535    	1718 	1718         	489.909 	220.120	7.2  	21.9          	5.0  	86.0     	252     	743  	0.980216
123                     	825.8	20.5                   	42                     	1.3  	129                	-113.985579	46.859551    	1723 	1723         	490.579 	220.005	7.2  	21.9          	5.0  	86.1     	254     	748  	0.979709
124                     	825.3	20.5                   	42                     	1.4  	130                	-113.985587	46.859567    	1728 	1728         	491.249 	219.890	7.1  	21.9          	5.0  	86.1     	256     	753  	0.979202
125                     	824.8	20.5                   	42                     	1.4  	130                	-113.985595	46.859583    	1733 	1733         	491.919 	219.775	7.1  	21.9          	5.0  	86.1     	258     	758  	0.978695
126                     	824.3	20.5                   	42                     	1.4  	131                	-113.985602	46.859600    	1738 	1738         	492.559 	219.630	7.1  	21.9          	5.0  	86.1     	261     	763  	0.978055
127                     	823.8	20.6                   	42                     	1.5  	132                	-113.985610	46.859616    	1743 	1743         	493.178 	219.464	7.1  	21.9          	5.0  	86.1     	263     	768  	0.977330
128                     	823.4	20.6                   	42                     	1.5  	132                	-113.985618	46.859632    	1748 	1748         	493.795 	219.297	7.1  	22.0          	5.0  	86.1     	265     	773  	0.976604
129                     	822.9	20.7                   	41                     	1.6  	133                	-113.985625	46.859648    	1754 	1753         	494.429 	219.129	7.1  	22.0          	5.0  	86.1     	267     	778  	0.975880
130                     	822.4	20.7                   	41                     	1.6  	133                	-113.985633	46.859665    	1759 	1758         	495.047 	218.962	7.1  	22.1          	5.0  	86.1     	269     	783  	0.975156
131                     	821.9	20.8                   	41                     	1.8  	140                	-113.985641	46.859681    	1764 	1763         	495.665 	218.795	7.1  	22.1          	5.0  	86.1     	271     	788  	0.974432
132                     	821.5	20.8                   	41                     	1.9  	147                	-113.985648	46.859697    	1769 	1768         	496.283 	218.629	7.1  	22.2          	5.0  	86.0     	272     	793  	0.973709
133                     	821.0	20.9                   	41                     	2.1  	152                	-113.985656	46.859713    	1774 	1773         	496.902 	218.462	7.1  	22.2          	5.0  	86.0     	274     	798  	0.972987
134                     	820.5	20.9                   	41                     	2.3  	157                	-113.985664	46.859730    	1779 	1778         	497.520 	218.296	7.1  	22.3          	5.0  	86.0     	276     	803  	0.972265
135                     	820.0	20.9                   	41                     	2.5  	161                	-113.985672	46.859746    	1784 	1783         	498.139 	218.129	7.1  	22.3          	5.0  	85.9     	278     	808  	0.971544
136                     	819.6	21.0                   	41                     	2.6  	165                	-113.985679	46.859762    	1789 	1788         	498.773 	217.963	7.1  	22.4          	5.0  	85.9     	279     	813  	0.970824
137                     	819.1	21.0                   	40                     	2.8  	168                	-113.985687	46.859778    	1794 	1793         	499.392 	217.797	7.1  	22.4          	5.0  	85.9     	281     	818  	0.970104
138                     	818.6	21.1                   	40                     	3.0  	171                	-113.985686	46.859810    	1799 	1798         	500.011 	217.631	7.1  	22.5          	5.0  	85.8     	284     	823  	0.969384
139                     	818.1	21.1                   	40                     	3.1  	173                	-113.985674	46.859864    	1804 	1803         	500.637 	217.471	7.1  	22.5          	5.0  	85.8     	290     	828  	0.968694
140                     	817.7	21.1                   	40                     	3.3  	175                	-113.985662	46.859918    	1809 	1808         	501.295 	217.345	7.0  	22.5          	5.0  	85.7     	296     	833  	0.968150
141                     	817.2	21.1                   	40                     	3.5  	177                	-113.985650	46.859972    	1814 	1813         	501.948 	217.213	6.9  	22.5          	5.0  	85.6     	301     	838  	0.967607
142                     	816.7	21.1                   	40                     	3.7  	179                	-113.985638	46.860026    	1819 	1818         	502.617 	217.081	6.8  	22.5          	5.0  	85.5     	306     	844  	0.967063
143                     	816.2	21.1                   	39                     	3.8  	180                	-113.985625	46.860079    	1824 	1823         	503.270 	216.949	6.7  	22.4          	5.0  	85.3     	310     	849  	0.966521
144                     	815.8	21.1                   	39                     	4.0  	182                	-113.985613	46.860133    	1829 	1828         	503.923 	216.817	6.6  	22.4          	5.0  	85.1     	314     	854  	0.965978
145                     	815.3	21.1                   	39                     	4.2  	183                	-113.985601	46.860187    	1834 	1833         	504.576 	216.685	6.5  	22.4          	5.0  	84.9     	318     	860  	0.965436
146                     	814.8	21.1                   	39                     	4.3  	184                	-113.985589	46.860241    	1839 	1838         	505.229 	216.553	6.4  	22.4          	5.0  	84.7     	321     	865  	0.964894
147                     	814.3	21.1                   	38                     	4.5  	185                	-113.985577	46.860295    	1844 	1843         	505.898 	216.422	6.3  	22.4          	5.0  	84.4     	324     	870  	0.964353
148                     	813.9	21.1                   	38                     	4.7  	186                	-113.985564	46.860349    	1849 	1849         	506.552 	216.290	6.2  	22.4          	5.0  	84.2     	327     	876  	0.963812
149                     	813.4	21.1                   	38                     	4.8  	187                	-113.985552	46.860402    	1854 	1854         	507.205 	216.158	6.1  	22.4          	5.0  	83.9     	330     	881  	0.963271
150                     	812.9	21.1                   	37                     	5.0  	188                	-113.985540	46.860456    	1859 	1859         	507.859 	216.027	6.0  	22.4          	5.0  	83.6     	332     	887  	0.962731
151                     	812.5	21.1                   	37                     	5.1  	188                	-113.985528	46.860510    	1864 	1864         	508.512 	215.895	5.9  	22.3          	5.0  	83.4     	334     	892  	0.962190
152                     	812.0	21.1                   	37                     	5.2  	188                	-113.985516	46.860564    	1869 	1869         	509.181 	215.764	5.8  	22.3          	5.0  	83.1     	336     	898  	0.961650
153                     	811.5	21.1                   	37                     	5.2  	188                	-113.985503	46.860618    	1874 	1874         	509.835 	215.633	5.7  	22.3          	5.0  	82.8     	337     	903  	0.961111
