Flight Information:
Launch Date:            	     	                        	Wednesday, 01 July 2020	     	                        	           	Launch Time: 	     	            	17:32:33	       	     	End of Ascent:	     	         	01:40:59
Station name:           	     	                        	                       	     	                        	           	Serialnumber:	     	            	20026239
Ground values:
Pressure:               	     	                        	898.6 hPa              	     	                        	           	Temperature: 	     	            	14.5 °C 	       	     	Humidity:     	     	         	58 %
Wind Direction:         	     	                        	46 °                   	     	                        	           	Wind Speed:  	     	            	1 m/s   	       	     	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                        	-113.985 °             	     	                        	           	Latitude:    	     	            	46.860 °	       	     	Altitude:     	     	         	978 m
Staff:
Company:                	     	                        	
Operator:               	     	                        	                       	     	                        	           	
Events:
Highest Point:          	     	                        	7.4 hPa                	     	                        	           	33786 m
Tropopauses:            	     	                        	1.: 304.6 hPa          	     	                        	           	2.: 158.2 hPa	     	            	
Max Winds:              	     	                        	                       	     	                        	           	             	     	            	
Remarks:

Profile Data:
Time                    	P    	T                       	Hu                     	Ws   	Wd                      	Long.      	Lat.         	Alt  	Geopot      	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                    	[%]                    	[m/s]	[°]                     	[°]        	[°]          	[m]  	[m]         	        	       	[°C] 	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
0                       	898.6	14.5                    	58                     	0.9  	046                     	-113.985002	46.859668    	978  	978         	398.578 	245.032	6.4  	15.7          	0.0  	46.9     	360     	1    	1.088479
1                       	897.1	14.1                    	58                     	1.0  	039                     	-113.984963	46.859595    	992  	992         	400.775 	244.969	6.0  	15.2          	14.4 	60.9     	159     	17   	1.088133
2                       	895.5	13.7                    	58                     	1.1  	032                     	-113.984925	46.859522    	1007 	1007        	402.989 	244.906	5.7  	14.8          	14.4 	60.1     	160     	34   	1.087790
3                       	894.0	13.3                    	58                     	1.2  	025                     	-113.984887	46.859449    	1021 	1021        	405.188 	244.844	5.3  	14.4          	14.4 	59.8     	160     	51   	1.087449
4                       	892.5	12.9                    	59                     	1.2  	019                     	-113.984849	46.859377    	1036 	1036        	407.402 	244.782	5.0  	13.9          	14.4 	59.7     	160     	67   	1.087110
5                       	890.9	12.5                    	59                     	1.3  	014                     	-113.984810	46.859304    	1050 	1050        	409.602 	244.721	4.6  	13.5          	14.4 	59.6     	160     	84   	1.086773
6                       	889.4	12.1                    	59                     	1.4  	009                     	-113.984772	46.859231    	1065 	1065        	411.818 	244.660	4.3  	13.1          	14.4 	59.6     	160     	101  	1.086438
7                       	887.9	11.9                    	59                     	1.5  	005                     	-113.984734	46.859159    	1079 	1079        	413.815 	244.396	4.2  	12.9          	14.4 	59.5     	160     	118  	1.085209
8                       	886.3	11.9                    	59                     	1.6  	001                     	-113.984696	46.859086    	1094 	1094        	415.721 	244.041	4.2  	12.9          	14.4 	59.5     	160     	135  	1.083559
9                       	884.8	11.8                    	59                     	1.7  	358                     	-113.984658	46.859013    	1108 	1108        	417.644 	243.688	4.2  	12.8          	14.4 	59.4     	160     	151  	1.081913
10                      	883.3	11.7                    	60                     	1.8  	355                     	-113.984619	46.858941    	1122 	1122        	419.551 	243.335	4.2  	12.8          	14.4 	59.4     	160     	168  	1.080268
11                      	881.8	11.7                    	60                     	1.9  	352                     	-113.984581	46.858868    	1137 	1137        	421.476 	242.982	4.2  	12.7          	14.4 	59.4     	160     	185  	1.078626
12                      	880.3	11.6                    	60                     	1.9  	350                     	-113.984543	46.858795    	1151 	1151        	423.385 	242.631	4.2  	12.6          	14.4 	59.4     	160     	202  	1.076987
13                      	878.7	11.6                    	61                     	2.0  	348                     	-113.984505	46.858723    	1166 	1166        	425.309 	242.279	4.2  	12.6          	14.4 	59.4     	160     	219  	1.075348
14                      	877.2	11.5                    	61                     	2.1  	346                     	-113.984466	46.858650    	1180 	1180        	427.219 	241.927	4.2  	12.5          	14.4 	59.4     	160     	235  	1.073711
15                      	875.7	11.5                    	61                     	2.2  	344                     	-113.984428	46.858577    	1195 	1195        	429.129 	241.577	4.2  	12.5          	14.4 	59.4     	160     	252  	1.072076
16                      	874.2	11.4                    	61                     	2.3  	343                     	-113.984389	46.858520    	1209 	1209        	431.055 	241.227	4.3  	12.4          	14.4 	59.7     	160     	268  	1.070444
17                      	872.7	11.3                    	62                     	2.4  	341                     	-113.984348	46.858494    	1224 	1223        	432.967 	240.877	4.3  	12.4          	14.4 	60.5     	159     	283  	1.068815
18                      	871.2	11.3                    	62                     	2.5  	340                     	-113.984307	46.858468    	1238 	1238        	434.894 	240.528	4.3  	12.3          	14.4 	61.2     	158     	297  	1.067188
19                      	870.2	11.2                    	62                     	2.6  	339                     	-113.984267	46.858441    	1252 	1252        	436.953 	240.326	4.3  	12.3          	14.4 	61.8     	158     	312  	1.066218
20                      	869.2	11.2                    	62                     	2.6  	338                     	-113.984226	46.858415    	1265 	1265        	438.752 	240.131	4.3  	12.2          	12.7 	62.3     	157     	325  	1.065285
21                      	868.3	11.1                    	63                     	2.7  	337                     	-113.984185	46.858388    	1272 	1272        	439.687 	239.936	4.2  	12.1          	7.2  	62.3     	156     	333  	1.064369
22                      	867.3	11.0                    	63                     	2.8  	336                     	-113.984144	46.858362    	1279 	1279        	440.607 	239.741	4.2  	12.0          	7.2  	62.2     	156     	341  	1.063453
23                      	866.4	10.9                    	63                     	2.9  	335                     	-113.984103	46.858336    	1287 	1287        	441.543 	239.547	4.2  	12.0          	7.2  	62.2     	155     	349  	1.062539
24                      	865.4	10.9                    	63                     	3.0  	334                     	-113.984063	46.858309    	1294 	1294        	442.464 	239.353	4.1  	11.9          	7.2  	62.2     	155     	357  	1.061625
25                      	864.7	10.8                    	63                     	3.1  	334                     	-113.984022	46.858283    	1301 	1301        	443.460 	239.219	4.1  	11.8          	7.2  	62.2     	154     	366  	1.060982
26                      	863.9	10.7                    	63                     	3.2  	333                     	-113.983981	46.858257    	1308 	1308        	444.441 	239.085	4.1  	11.8          	7.2  	62.1     	154     	374  	1.060339
27                      	863.2	10.7                    	64                     	3.3  	333                     	-113.983940	46.858230    	1315 	1315        	445.438 	238.951	4.1  	11.7          	7.2  	62.1     	153     	382  	1.059697
28                      	862.4	10.6                    	64                     	3.3  	332                     	-113.983899	46.858204    	1322 	1322        	446.434 	238.818	4.0  	11.6          	7.2  	62.1     	153     	390  	1.059055
29                      	861.7	10.5                    	64                     	3.4  	331                     	-113.983859	46.858177    	1330 	1329        	447.416 	238.684	4.0  	11.5          	7.2  	62.0     	152     	398  	1.058414
30                      	861.0	10.4                    	64                     	3.5  	331                     	-113.983818	46.858151    	1337 	1337        	448.413 	238.551	4.0  	11.5          	7.2  	62.0     	152     	407  	1.057773
31                      	860.2	10.4                    	64                     	3.5  	330                     	-113.983777	46.858125    	1344 	1344        	449.394 	238.417	3.9  	11.4          	7.2  	62.0     	151     	415  	1.057131
32                      	859.5	10.3                    	64                     	3.6  	329                     	-113.983736	46.858098    	1351 	1351        	450.391 	238.284	3.9  	11.3          	7.2  	61.9     	151     	423  	1.056490
33                      	858.7	10.2                    	65                     	3.6  	328                     	-113.983695	46.858072    	1358 	1358        	451.374 	238.152	3.9  	11.2          	7.2  	61.9     	151     	431  	1.055859
34                      	858.0	10.1                    	65                     	3.7  	326                     	-113.983655	46.858046    	1365 	1365        	452.381 	238.028	3.8  	11.2          	7.2  	61.9     	150     	440  	1.055258
35                      	857.3	10.1                    	65                     	3.7  	325                     	-113.983614	46.858019    	1372 	1372        	453.371 	237.905	3.8  	11.1          	7.2  	61.8     	150     	448  	1.054657
36                      	856.5	10.0                    	65                     	3.7  	324                     	-113.983573	46.857993    	1380 	1380        	454.378 	237.781	3.8  	11.0          	7.2  	61.8     	150     	456  	1.054057
37                      	855.8	9.9                     	65                     	3.8  	323                     	-113.983532	46.857967    	1387 	1387        	455.369 	237.657	3.7  	10.9          	7.2  	61.8     	149     	464  	1.053456
38                      	855.1	9.8                     	65                     	3.8  	322                     	-113.983491	46.857940    	1394 	1394        	456.375 	237.533	3.7  	10.8          	7.2  	61.8     	149     	473  	1.052855
39                      	854.3	9.7                     	66                     	3.9  	321                     	-113.983451	46.857914    	1401 	1401        	457.382 	237.409	3.6  	10.7          	7.2  	61.7     	149     	481  	1.052254
40                      	853.6	9.7                     	66                     	3.9  	320                     	-113.983410	46.857887    	1408 	1408        	458.373 	237.286	3.6  	10.6          	7.2  	61.7     	148     	489  	1.051654
41                      	852.8	9.6                     	66                     	3.9  	319                     	-113.983369	46.857861    	1415 	1415        	459.380 	237.162	3.6  	10.6          	7.2  	61.7     	148     	497  	1.051055
42                      	852.1	9.5                     	66                     	4.0  	318                     	-113.983328	46.857835    	1423 	1422        	460.371 	237.039	3.5  	10.5          	7.2  	61.6     	148     	506  	1.050455
43                      	851.4	9.4                     	66                     	4.0  	317                     	-113.983287	46.857808    	1430 	1430        	461.384 	236.921	3.5  	10.4          	7.2  	61.6     	148     	514  	1.049883
44                      	850.7	9.3                     	67                     	4.0  	316                     	-113.983247	46.857782    	1437 	1437        	462.381 	236.804	3.4  	10.3          	7.2  	61.6     	147     	522  	1.049310
45                      	850.0	9.2                     	67                     	4.1  	315                     	-113.983206	46.857756    	1444 	1444        	463.394 	236.686	3.4  	10.2          	7.2  	61.6     	147     	530  	1.048738
46                      	849.3	9.2                     	67                     	4.1  	314                     	-113.983157	46.857741    	1451 	1451        	464.376 	236.569	3.4  	10.1          	7.0  	61.6     	147     	538  	1.048167
47                      	848.6	9.1                     	67                     	4.1  	313                     	-113.983104	46.857729    	1458 	1457        	465.281 	236.438	3.3  	10.1          	6.6  	61.6     	146     	546  	1.047528
48                      	847.9	9.0                     	67                     	4.2  	312                     	-113.983052	46.857718    	1464 	1464        	466.168 	236.304	3.3  	10.0          	6.6  	61.6     	146     	553  	1.046875
49                      	847.2	9.0                     	68                     	4.2  	312                     	-113.983000	46.857707    	1471 	1471        	467.081 	236.181	3.3  	10.0          	6.6  	61.7     	145     	560  	1.046269
50                      	846.5	8.9                     	68                     	4.3  	311                     	-113.982948	46.857696    	1477 	1477        	467.995 	236.059	3.3  	9.9           	6.6  	61.7     	144     	568  	1.045663
51                      	845.8	8.9                     	68                     	4.3  	310                     	-113.982896	46.857684    	1484 	1484        	468.893 	235.936	3.3  	9.8           	6.6  	61.7     	144     	575  	1.045057
52                      	845.2	8.8                     	68                     	4.3  	309                     	-113.982844	46.857673    	1490 	1490        	469.806 	235.813	3.3  	9.8           	6.6  	61.7     	143     	582  	1.044452
53                      	844.5	8.7                     	68                     	4.4  	308                     	-113.982791	46.857662    	1497 	1497        	470.704 	235.691	3.3  	9.7           	6.6  	61.7     	143     	590  	1.043847
54                      	843.8	8.7                     	69                     	4.4  	308                     	-113.982739	46.857651    	1504 	1503        	471.618 	235.568	3.3  	9.7           	6.6  	61.7     	142     	597  	1.043243
55                      	843.2	8.6                     	69                     	4.4  	307                     	-113.982687	46.857639    	1510 	1510        	472.532 	235.446	3.3  	9.6           	6.6  	61.8     	142     	604  	1.042638
56                      	842.5	8.6                     	69                     	4.5  	306                     	-113.982635	46.857628    	1517 	1517        	473.430 	235.323	3.2  	9.5           	6.6  	61.8     	141     	612  	1.042033
57                      	841.8	8.5                     	69                     	4.5  	305                     	-113.982583	46.857617    	1523 	1523        	474.344 	235.201	3.2  	9.5           	6.6  	61.8     	141     	619  	1.041429
58                      	841.2	8.4                     	70                     	4.5  	305                     	-113.982531	46.857606    	1530 	1530        	475.257 	235.079	3.2  	9.4           	6.6  	61.8     	141     	627  	1.040825
59                      	840.5	8.4                     	70                     	4.6  	304                     	-113.982478	46.857595    	1536 	1536        	476.156 	234.957	3.2  	9.4           	6.6  	61.8     	140     	634  	1.040221
60                      	839.8	8.3                     	70                     	4.6  	303                     	-113.982426	46.857583    	1543 	1543        	477.072 	234.836	3.2  	9.3           	6.6  	61.8     	140     	642  	1.039626
61                      	839.2	8.3                     	70                     	4.6  	302                     	-113.982374	46.857572    	1549 	1549        	477.972 	234.717	3.2  	9.2           	6.6  	61.8     	139     	649  	1.039043
62                      	838.5	8.2                     	70                     	4.6  	301                     	-113.982322	46.857561    	1556 	1556        	478.889 	234.597	3.2  	9.2           	6.6  	61.8     	139     	657  	1.038460
63                      	837.8	8.1                     	71                     	4.6  	301                     	-113.982270	46.857550    	1563 	1562        	479.805 	234.477	3.1  	9.1           	6.6  	61.8     	138     	664  	1.037878
64                      	837.2	8.1                     	71                     	4.6  	300                     	-113.982218	46.857538    	1569 	1569        	480.706 	234.357	3.1  	9.0           	6.6  	61.8     	138     	671  	1.037296
65                      	836.5	8.0                     	71                     	4.6  	299                     	-113.982166	46.857527    	1576 	1576        	481.623 	234.238	3.1  	9.0           	6.6  	61.8     	138     	679  	1.036715
66                      	835.8	7.9                     	71                     	4.6  	298                     	-113.982113	46.857516    	1582 	1582        	482.524 	234.118	3.0  	8.9           	6.6  	61.7     	137     	686  	1.036134
67                      	835.2	7.9                     	71                     	4.6  	297                     	-113.982061	46.857505    	1589 	1589        	483.440 	233.999	3.0  	8.8           	6.6  	61.7     	137     	694  	1.035552
68                      	834.5	7.8                     	71                     	4.6  	296                     	-113.982009	46.857493    	1595 	1595        	484.357 	233.879	3.0  	8.8           	6.6  	61.7     	137     	701  	1.034971
69                      	833.9	7.7                     	72                     	4.6  	295                     	-113.981957	46.857482    	1602 	1602        	485.258 	233.759	3.0  	8.7           	6.6  	61.7     	136     	709  	1.034390
70                      	833.2	7.7                     	72                     	4.6  	294                     	-113.981905	46.857471    	1609 	1608        	486.175 	233.640	2.9  	8.6           	6.6  	61.7     	136     	716  	1.033809
71                      	832.5	7.6                     	72                     	4.6  	293                     	-113.981853	46.857460    	1615 	1615        	487.076 	233.521	2.9  	8.6           	6.6  	61.7     	136     	724  	1.033229
72                      	831.9	7.5                     	72                     	4.6  	292                     	-113.981800	46.857449    	1622 	1621        	487.993 	233.402	2.9  	8.5           	6.6  	61.7     	135     	731  	1.032649
73                      	831.2	7.5                     	72                     	4.5  	291                     	-113.981748	46.857437    	1628 	1628        	488.909 	233.281	2.8  	8.4           	6.6  	61.7     	135     	739  	1.032064
74                      	830.5	7.4                     	73                     	4.5  	290                     	-113.981696	46.857426    	1635 	1635        	489.806 	233.158	2.8  	8.4           	6.6  	61.7     	135     	746  	1.031462
75                      	829.9	7.3                     	73                     	4.5  	289                     	-113.981644	46.857415    	1641 	1641        	490.718 	233.034	2.8  	8.3           	6.6  	61.7     	134     	754  	1.030859
76                      	829.2	7.3                     	73                     	4.5  	288                     	-113.981591	46.857407    	1648 	1648        	491.631 	232.911	2.8  	8.2           	6.6  	61.7     	134     	762  	1.030257
77                      	828.5	7.2                     	73                     	4.5  	287                     	-113.981534	46.857409    	1655 	1654        	492.544 	232.787	2.8  	8.2           	6.7  	61.7     	133     	769  	1.029655
78                      	827.9	7.2                     	73                     	4.5  	286                     	-113.981478	46.857410    	1661 	1661        	493.473 	232.664	2.7  	8.1           	6.7  	61.7     	133     	776  	1.029053
79                      	827.2	7.1                     	74                     	4.5  	285                     	-113.981422	46.857412    	1668 	1668        	494.399 	232.539	2.7  	8.1           	6.7  	61.8     	133     	783  	1.028444
80                      	826.5	7.0                     	74                     	4.5  	284                     	-113.981366	46.857414    	1675 	1674        	495.311 	232.414	2.7  	8.0           	6.7  	61.8     	132     	791  	1.027834
81                      	825.9	7.0                     	74                     	4.5  	283                     	-113.981309	46.857415    	1681 	1681        	496.238 	232.289	2.7  	7.9           	6.7  	61.8     	132     	798  	1.027225
82                      	825.2	6.9                     	74                     	4.5  	282                     	-113.981253	46.857417    	1688 	1688        	497.149 	232.164	2.6  	7.9           	6.7  	61.9     	131     	805  	1.026617
83                      	824.5	6.9                     	74                     	4.5  	281                     	-113.981197	46.857418    	1695 	1694        	498.076 	232.040	2.6  	7.8           	6.7  	61.9     	131     	813  	1.026009
84                      	823.9	6.8                     	75                     	4.5  	280                     	-113.981140	46.857420    	1701 	1701        	499.004 	231.915	2.6  	7.8           	6.7  	61.9     	130     	820  	1.025401
85                      	823.2	6.7                     	75                     	4.5  	279                     	-113.981084	46.857422    	1708 	1708        	499.915 	231.790	2.6  	7.7           	6.7  	61.9     	130     	827  	1.024793
86                      	822.5	6.7                     	75                     	4.5  	278                     	-113.981028	46.857423    	1715 	1714        	500.842 	231.666	2.6  	7.6           	6.7  	62.0     	129     	835  	1.024185
87                      	821.9	6.6                     	75                     	4.5  	277                     	-113.980972	46.857425    	1721 	1721        	501.757 	231.544	2.5  	7.6           	6.7  	62.0     	129     	842  	1.023589
88                      	821.2	6.6                     	75                     	4.4  	277                     	-113.980915	46.857426    	1728 	1728        	502.691 	231.426	2.5  	7.5           	6.7  	62.0     	129     	850  	1.023005
89                      	820.5	6.5                     	76                     	4.4  	276                     	-113.980859	46.857428    	1734 	1734        	503.609 	231.308	2.5  	7.4           	6.7  	62.0     	128     	857  	1.022422
90                      	819.9	6.4                     	76                     	4.4  	275                     	-113.980803	46.857430    	1741 	1741        	504.543 	231.191	2.5  	7.4           	6.7  	62.0     	128     	864  	1.021840
91                      	819.2	6.4                     	76                     	4.4  	274                     	-113.980746	46.857431    	1748 	1748        	505.477 	231.073	2.4  	7.3           	6.7  	62.1     	127     	872  	1.021256
92                      	818.6	6.3                     	76                     	4.4  	274                     	-113.980690	46.857433    	1754 	1754        	506.396 	230.955	2.4  	7.2           	6.7  	62.1     	127     	879  	1.020673
93                      	817.9	6.2                     	76                     	4.4  	273                     	-113.980634	46.857435    	1761 	1761        	507.330 	230.837	2.4  	7.2           	6.7  	62.1     	127     	887  	1.020090
94                      	817.2	6.1                     	77                     	4.3  	273                     	-113.980578	46.857436    	1768 	1768        	508.248 	230.719	2.4  	7.1           	6.7  	62.1     	126     	894  	1.019508
95                      	816.6	6.1                     	77                     	4.3  	272                     	-113.980521	46.857438    	1774 	1774        	509.183 	230.602	2.3  	7.0           	6.7  	62.1     	126     	902  	1.018926
96                      	815.9	6.0                     	77                     	4.3  	272                     	-113.980465	46.857439    	1781 	1781        	510.117 	230.484	2.3  	6.9           	6.7  	62.1     	126     	909  	1.018345
97                      	815.2	5.9                     	77                     	4.2  	271                     	-113.980409	46.857441    	1788 	1787        	511.036 	230.367	2.3  	6.9           	6.7  	62.1     	125     	917  	1.017762
98                      	814.6	5.9                     	77                     	4.2  	270                     	-113.980352	46.857443    	1794 	1794        	511.970 	230.249	2.3  	6.8           	6.7  	62.1     	125     	924  	1.017180
99                      	813.9	5.8                     	78                     	4.2  	270                     	-113.980296	46.857444    	1801 	1801        	512.889 	230.132	2.2  	6.7           	6.7  	62.1     	125     	932  	1.016599
100                     	813.3	5.7                     	78                     	4.2  	269                     	-113.980240	46.857446    	1808 	1807        	513.823 	230.014	2.2  	6.7           	6.7  	62.1     	124     	939  	1.016017
101                     	812.6	5.7                     	78                     	4.1  	269                     	-113.980183	46.857447    	1814 	1814        	514.757 	229.896	2.2  	6.6           	6.7  	62.1     	124     	947  	1.015430
102                     	811.9	5.6                     	78                     	4.1  	268                     	-113.980127	46.857449    	1821 	1821        	515.675 	229.778	2.2  	6.5           	6.7  	62.1     	124     	954  	1.014842
103                     	811.3	5.6                     	79                     	4.1  	268                     	-113.980071	46.857451    	1828 	1827        	516.608 	229.659	2.1  	6.5           	6.7  	62.1     	123     	962  	1.014254
104                     	810.6	5.5                     	79                     	4.1  	267                     	-113.980015	46.857452    	1834 	1834        	517.526 	229.541	2.1  	6.4           	6.7  	62.1     	123     	969  	1.013666
105                     	810.0	5.4                     	79                     	4.0  	267                     	-113.979958	46.857454    	1841 	1841        	518.460 	229.423	2.1  	6.3           	6.7  	62.1     	123     	977  	1.013079
106                     	809.3	5.4                     	79                     	4.0  	266                     	-113.979902	46.857455    	1848 	1847        	519.393 	229.304	2.1  	6.3           	6.7  	62.1     	122     	984  	1.012491
107                     	808.6	5.3                     	79                     	4.0  	265                     	-113.979845	46.857458    	1854 	1854        	520.311 	229.186	2.0  	6.2           	6.7  	62.1     	122     	992  	1.011905
108                     	808.0	5.2                     	80                     	4.0  	265                     	-113.979783	46.857465    	1861 	1861        	521.245 	229.068	2.0  	6.1           	6.7  	62.1     	122     	999  	1.011318
109                     	807.3	5.2                     	80                     	4.0  	264                     	-113.979722	46.857473    	1868 	1867        	522.163 	228.950	2.0  	6.1           	6.7  	62.1     	121     	1007 	1.010731
110                     	806.7	5.1                     	80                     	3.9  	263                     	-113.979661	46.857480    	1874 	1874        	523.097 	228.832	2.0  	6.0           	6.7  	62.1     	121     	1014 	1.010143
111                     	806.0	5.0                     	80                     	4.0  	263                     	-113.979600	46.857487    	1881 	1881        	524.031 	228.714	1.9  	5.9           	6.7  	62.1     	120     	1022 	1.009556
112                     	805.4	5.0                     	81                     	4.0  	263                     	-113.979539	46.857494    	1888 	1887        	524.949 	228.596	1.9  	5.9           	6.7  	62.1     	120     	1030 	1.008970
113                     	804.7	4.9                     	81                     	4.0  	263                     	-113.979477	46.857501    	1894 	1894        	525.883 	228.478	1.9  	5.8           	6.7  	62.1     	120     	1037 	1.008384
114                     	804.0	4.8                     	81                     	4.1  	263                     	-113.979416	46.857508    	1901 	1901        	526.816 	228.359	1.9  	5.8           	6.7  	62.1     	119     	1045 	1.007794
115                     	803.4	4.8                     	81                     	4.1  	263                     	-113.979355	46.857516    	1908 	1907        	527.733 	228.239	1.8  	5.7           	6.7  	62.1     	119     	1052 	1.007201
116                     	802.7	4.7                     	81                     	4.2  	262                     	-113.979294	46.857523    	1914 	1914        	528.665 	228.120	1.8  	5.6           	6.7  	62.1     	119     	1060 	1.006608
117                     	802.1	4.6                     	82                     	4.2  	262                     	-113.979232	46.857530    	1921 	1921        	529.597 	228.000	1.8  	5.6           	6.7  	62.1     	118     	1068 	1.006015
118                     	801.4	4.6                     	82                     	4.2  	262                     	-113.979171	46.857537    	1928 	1927        	530.514 	227.881	1.8  	5.5           	6.7  	62.1     	118     	1075 	1.005423
119                     	800.8	4.5                     	82                     	4.3  	262                     	-113.979110	46.857544    	1934 	1934        	531.447 	227.762	1.8  	5.4           	6.7  	62.1     	118     	1083 	1.004832
120                     	800.1	4.5                     	82                     	4.3  	262                     	-113.979049	46.857551    	1941 	1941        	532.379 	227.642	1.7  	5.4           	6.7  	62.0     	117     	1091 	1.004240
121                     	799.5	4.4                     	83                     	4.4  	262                     	-113.978988	46.857558    	1948 	1947        	533.296 	227.523	1.7  	5.3           	6.7  	62.0     	117     	1098 	1.003648
122                     	798.8	4.3                     	83                     	4.4  	261                     	-113.978926	46.857566    	1954 	1954        	534.229 	227.404	1.7  	5.2           	6.7  	62.0     	117     	1106 	1.003057
123                     	798.2	4.3                     	83                     	4.4  	261                     	-113.978865	46.857573    	1961 	1961        	535.161 	227.284	1.7  	5.2           	6.7  	62.0     	116     	1114 	1.002466
124                     	797.5	4.2                     	83                     	4.5  	261                     	-113.978804	46.857580    	1968 	1967        	536.079 	227.165	1.6  	5.1           	6.7  	62.0     	116     	1121 	1.001875
125                     	796.8	4.1                     	83                     	4.5  	261                     	-113.978743	46.857587    	1974 	1974        	537.011 	227.046	1.6  	5.0           	6.7  	62.0     	116     	1129 	1.001284
126                     	796.2	4.1                     	84                     	4.6  	261                     	-113.978682	46.857594    	1981 	1981        	537.944 	226.927	1.6  	5.0           	6.7  	62.0     	116     	1137 	1.000694
127                     	795.5	4.0                     	84                     	4.6  	261                     	-113.978620	46.857601    	1988 	1987        	538.861 	226.808	1.6  	4.9           	6.7  	62.0     	115     	1144 	1.000101
128                     	794.9	4.0                     	84                     	4.6  	260                     	-113.978559	46.857609    	1994 	1994        	539.792 	226.686	1.5  	4.9           	6.7  	61.9     	115     	1152 	0.999497
129                     	794.2	3.9                     	84                     	4.7  	260                     	-113.978498	46.857616    	2001 	2001        	540.722 	226.565	1.5  	4.8           	6.7  	61.9     	115     	1160 	0.998893
130                     	793.6	3.8                     	85                     	4.7  	260                     	-113.978437	46.857623    	2008 	2007        	541.637 	226.444	1.5  	4.7           	6.7  	61.9     	114     	1168 	0.998290
131                     	792.9	3.8                     	85                     	4.7  	260                     	-113.978375	46.857630    	2014 	2014        	542.568 	226.323	1.5  	4.7           	6.7  	61.9     	114     	1175 	0.997687
132                     	792.3	3.7                     	85                     	4.8  	260                     	-113.978314	46.857637    	2021 	2021        	543.499 	226.202	1.5  	4.6           	6.7  	61.9     	114     	1183 	0.997085
133                     	791.6	3.7                     	85                     	4.8  	260                     	-113.978253	46.857644    	2028 	2027        	544.414 	226.081	1.4  	4.6           	6.7  	61.9     	114     	1191 	0.996482
134                     	791.0	3.6                     	86                     	4.8  	260                     	-113.978192	46.857651    	2034 	2034        	545.345 	225.960	1.4  	4.5           	6.7  	61.8     	113     	1199 	0.995880
135                     	790.4	3.5                     	86                     	4.9  	260                     	-113.978131	46.857659    	2041 	2041        	546.276 	225.839	1.4  	4.4           	6.7  	61.8     	113     	1206 	0.995277
136                     	789.7	3.5                     	86                     	4.9  	260                     	-113.978069	46.857666    	2048 	2047        	547.192 	225.719	1.4  	4.4           	6.7  	61.8     	113     	1214 	0.994676
137                     	789.1	3.4                     	86                     	5.0  	260                     	-113.978008	46.857673    	2054 	2054        	548.123 	225.598	1.4  	4.3           	6.7  	61.8     	113     	1222 	0.994074
138                     	788.4	3.4                     	86                     	5.0  	260                     	-113.977947	46.857680    	2061 	2061        	549.055 	225.478	1.3  	4.3           	6.7  	61.8     	112     	1230 	0.993473
139                     	787.7	3.3                     	87                     	5.0  	260                     	-113.977883	46.857689    	2068 	2068        	549.988 	225.327	1.3  	4.2           	6.9  	61.8     	112     	1238 	0.992739
140                     	786.9	3.2                     	87                     	5.1  	260                     	-113.977810	46.857707    	2076 	2075        	551.078 	225.177	1.3  	4.1           	7.9  	61.7     	112     	1247 	0.992004
141                     	786.2	3.2                     	87                     	5.1  	260                     	-113.977737	46.857724    	2084 	2083        	552.161 	225.020	1.3  	4.1           	7.9  	61.7     	111     	1256 	0.991248
142                     	785.4	3.1                     	87                     	5.1  	260                     	-113.977664	46.857741    	2092 	2091        	553.256 	224.859	1.2  	4.0           	7.9  	61.7     	111     	1265 	0.990484
143                     	784.7	3.1                     	87                     	5.2  	259                     	-113.977591	46.857758    	2100 	2099        	554.335 	224.698	1.2  	4.0           	7.9  	61.7     	111     	1274 	0.989721
144                     	783.9	3.0                     	88                     	5.2  	259                     	-113.977518	46.857776    	2108 	2107        	555.415 	224.537	1.2  	3.9           	7.9  	61.7     	110     	1283 	0.988958
145                     	783.1	3.0                     	88                     	5.2  	259                     	-113.977445	46.857793    	2115 	2115        	556.490 	224.372	1.2  	3.9           	7.9  	61.7     	110     	1292 	0.988175
146                     	782.4	2.9                     	88                     	5.3  	259                     	-113.977373	46.857810    	2123 	2123        	557.581 	224.207	1.1  	3.8           	7.9  	61.7     	110     	1302 	0.987393
147                     	781.6	2.9                     	88                     	5.3  	259                     	-113.977300	46.857827    	2131 	2131        	558.656 	224.042	1.1  	3.8           	7.9  	61.7     	109     	1311 	0.986611
148                     	780.8	2.8                     	88                     	5.3  	259                     	-113.977227	46.857845    	2139 	2139        	559.732 	223.878	1.1  	3.7           	7.9  	61.7     	109     	1320 	0.985830
149                     	780.1	2.8                     	88                     	5.4  	259                     	-113.977154	46.857862    	2147 	2147        	560.808 	223.713	1.1  	3.7           	7.9  	61.6     	109     	1329 	0.985050
150                     	779.3	2.7                     	89                     	5.4  	259                     	-113.977081	46.857879    	2155 	2155        	561.884 	223.549	1.0  	3.6           	7.9  	61.6     	108     	1338 	0.984270
151                     	778.6	2.7                     	89                     	5.4  	258                     	-113.977008	46.857896    	2163 	2163        	562.975 	223.384	1.0  	3.6           	7.9  	61.6     	108     	1347 	0.983490
