Flight Information:
Launch Date:            	     	                       	Friday, 19 June 2020	     	                   	           	Launch Time: 	     	            	17:45:15  	          	        	End of Ascent:	     	         	01:39:09
Station name:           	     	                       	                    	     	                   	           	Serialnumber:	     	            	20028122
Ground values:
Pressure:               	     	                       	907.0 hPa           	     	                   	           	Temperature: 	     	            	14.9 °C   	          	        	Humidity:     	     	         	62 %
Wind Direction:         	     	                       	295 °               	     	                   	           	Wind Speed:  	     	            	1 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-113.985 °          	     	                   	           	Latitude:    	     	            	46.860 °  	          	        	Altitude:     	     	         	978 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                    	     	                   	           	
Events:
Highest Point:          	     	                       	12.6 hPa            	     	                   	           	29971 m
Tropopauses:            	     	                       	1.: 205.0 hPa       	     	                   	           	             	     	            	
Max Winds:              	     	                       	                    	     	                   	           	             	     	            	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                  	Ws   	Wd                 	Long.      	Lat.         	Alt  	Geopot      	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                 	[m/s]	[°]                	[°]        	[°]          	[m]  	[m]         	          	          	[°C]    	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
0                       	907.0	14.9                   	62                  	0.7  	295                	-113.984930	46.859750    	978  	978         	400.677   	247.131   	7.7     	16.2          	0.0  	46.9     	360     	1    	1.097129
1                       	906.4	15.1                   	62                  	0.7  	297                	-113.984931	46.859750    	984  	984         	401.245   	246.789   	7.8     	16.3          	5.8  	86.0     	345     	6    	1.095705
2                       	905.8	15.3                   	61                  	0.7  	299                	-113.984933	46.859751    	990  	990         	401.798   	246.447   	7.8     	16.5          	5.8  	87.6     	334     	12   	1.094285
3                       	905.2	15.4                   	61                  	0.7  	301                	-113.984934	46.859751    	995  	995         	402.368   	246.106   	7.9     	16.7          	5.8  	88.1     	327     	18   	1.092866
4                       	904.5	15.6                   	60                  	0.7  	303                	-113.984936	46.859751    	1001 	1001        	402.938   	245.765   	7.9     	16.9          	5.8  	88.3     	321     	24   	1.091450
5                       	903.9	15.8                   	60                  	0.7  	306                	-113.984937	46.859752    	1007 	1007        	403.493   	245.425   	8.0     	17.1          	5.8  	88.4     	317     	29   	1.090036
6                       	903.3	16.0                   	59                  	0.7  	309                	-113.984939	46.859752    	1013 	1013        	404.064   	245.086   	8.0     	17.3          	5.8  	88.5     	313     	35   	1.088624
7                       	902.7	16.1                   	59                  	0.7  	312                	-113.984940	46.859753    	1018 	1018        	404.683   	244.809   	8.0     	17.4          	5.8  	88.6     	311     	41   	1.087489
8                       	902.1	16.0                   	58                  	0.7  	316                	-113.984942	46.859753    	1024 	1024        	405.515   	244.731   	7.8     	17.3          	5.8  	88.6     	309     	47   	1.087168
9                       	901.5	15.9                   	58                  	0.7  	320                	-113.984943	46.859753    	1030 	1030        	406.355   	244.661   	7.7     	17.1          	5.8  	88.6     	307     	52   	1.086847
10                      	900.9	15.7                   	58                  	0.7  	326                	-113.984944	46.859754    	1036 	1036        	407.180   	244.591   	7.6     	17.0          	5.8  	88.7     	306     	58   	1.086527
11                      	900.3	15.6                   	58                  	0.7  	331                	-113.984946	46.859754    	1041 	1041        	408.021   	244.521   	7.5     	16.9          	5.8  	88.7     	304     	64   	1.086207
12                      	899.6	15.5                   	58                  	0.7  	338                	-113.984947	46.859754    	1047 	1047        	408.861   	244.451   	7.4     	16.8          	5.8  	88.7     	303     	70   	1.085887
13                      	899.0	15.4                   	58                  	0.7  	345                	-113.984949	46.859755    	1053 	1053        	409.696   	244.375   	7.3     	16.7          	5.8  	88.7     	303     	75   	1.085542
14                      	898.4	15.3                   	58                  	0.7  	352                	-113.984950	46.859755    	1059 	1059        	410.563   	244.300   	7.2     	16.5          	6.0  	88.7     	302     	81   	1.085198
15                      	897.8	15.2                   	58                  	0.7  	359                	-113.984952	46.859756    	1065 	1065        	411.413   	244.224   	7.1     	16.4          	6.0  	88.7     	301     	87   	1.084853
16                      	897.1	15.1                   	58                  	0.7  	007                	-113.984953	46.859751    	1071 	1071        	412.280   	244.149   	7.0     	16.3          	6.0  	88.9     	285     	93   	1.084509
17                      	896.5	15.0                   	58                  	0.7  	014                	-113.984955	46.859745    	1077 	1077        	413.146   	244.073   	6.9     	16.2          	6.0  	88.9     	264     	99   	1.084165
18                      	895.9	14.9                   	58                  	0.7  	021                	-113.984957	46.859739    	1083 	1083        	413.997   	243.998   	6.7     	16.1          	6.0  	88.8     	247     	105  	1.083821
19                      	895.2	14.7                   	58                  	0.7  	027                	-113.984959	46.859733    	1089 	1089        	414.863   	243.922   	6.6     	15.9          	6.0  	88.6     	235     	111  	1.083473
20                      	894.6	14.6                   	58                  	0.7  	032                	-113.984960	46.859727    	1095 	1095        	415.723   	243.840   	6.5     	15.8          	6.0  	88.4     	227     	117  	1.083101
21                      	894.0	14.6                   	58                  	0.7  	037                	-113.984962	46.859721    	1101 	1101        	416.535   	243.725   	6.5     	15.8          	6.0  	88.3     	221     	123  	1.082547
22                      	893.3	14.5                   	59                  	0.7  	041                	-113.984964	46.859715    	1107 	1107        	417.363   	243.611   	6.5     	15.7          	6.0  	88.1     	216     	129  	1.081993
23                      	892.7	14.5                   	59                  	0.7  	045                	-113.984966	46.859709    	1113 	1113        	418.191   	243.497   	6.5     	15.7          	6.0  	87.9     	213     	135  	1.081440
24                      	892.1	14.4                   	59                  	0.7  	048                	-113.984967	46.859703    	1119 	1119        	419.019   	243.383   	6.5     	15.6          	6.0  	87.7     	211     	141  	1.080887
25                      	891.5	14.4                   	59                  	0.7  	051                	-113.984969	46.859697    	1125 	1125        	419.831   	243.269   	6.5     	15.5          	6.0  	87.6     	209     	147  	1.080333
26                      	890.8	14.3                   	59                  	0.7  	054                	-113.984971	46.859691    	1131 	1131        	420.659   	243.155   	6.5     	15.5          	6.0  	87.4     	207     	153  	1.079779
27                      	890.2	14.3                   	59                  	0.7  	056                	-113.984973	46.859685    	1137 	1137        	421.487   	243.041   	6.5     	15.4          	6.0  	87.3     	206     	159  	1.079226
28                      	889.6	14.2                   	60                  	0.7  	058                	-113.984975	46.859679    	1143 	1143        	422.300   	242.927   	6.5     	15.4          	6.0  	87.1     	204     	165  	1.078673
29                      	888.9	14.1                   	60                  	0.7  	060                	-113.984976	46.859673    	1149 	1148        	423.128   	242.813   	6.5     	15.3          	6.0  	87.0     	203     	171  	1.078120
30                      	888.3	14.1                   	60                  	0.7  	061                	-113.984978	46.859667    	1155 	1154        	423.956   	242.700   	6.5     	15.3          	6.0  	86.9     	203     	177  	1.077568
31                      	887.7	14.0                   	60                  	0.7  	059                	-113.984980	46.859661    	1160 	1160        	424.769   	242.586   	6.4     	15.2          	6.0  	86.8     	202     	183  	1.077015
32                      	887.1	14.0                   	60                  	0.7  	057                	-113.984982	46.859655    	1166 	1166        	425.597   	242.472   	6.4     	15.2          	6.0  	86.7     	201     	189  	1.076463
33                      	886.4	13.9                   	61                  	0.7  	054                	-113.984983	46.859649    	1172 	1172        	426.425   	242.358   	6.4     	15.1          	6.0  	86.6     	201     	195  	1.075910
34                      	885.8	13.9                   	61                  	0.7  	052                	-113.984985	46.859643    	1178 	1178        	427.246   	242.237   	6.4     	15.0          	6.0  	86.5     	200     	201  	1.075338
35                      	885.2	13.8                   	61                  	0.8  	050                	-113.984987	46.859637    	1184 	1184        	428.045   	242.109   	6.4     	15.0          	6.0  	86.4     	200     	207  	1.074754
36                      	884.6	13.8                   	61                  	0.8  	047                	-113.984989	46.859631    	1190 	1190        	428.859   	241.981   	6.3     	15.0          	6.0  	86.3     	199     	213  	1.074169
37                      	883.9	13.7                   	61                  	0.8  	045                	-113.984991	46.859625    	1196 	1196        	429.672   	241.853   	6.3     	14.9          	6.0  	86.3     	199     	219  	1.073585
38                      	883.3	13.7                   	61                  	0.8  	042                	-113.984992	46.859619    	1202 	1202        	430.471   	241.725   	6.3     	14.9          	6.0  	86.2     	199     	225  	1.073000
39                      	882.7	13.6                   	61                  	0.8  	040                	-113.984994	46.859614    	1208 	1208        	431.285   	241.597   	6.2     	14.8          	6.0  	86.1     	198     	231  	1.072416
40                      	882.1	13.6                   	61                  	0.8  	037                	-113.984996	46.859608    	1214 	1214        	432.099   	241.470   	6.2     	14.8          	6.0  	86.1     	198     	237  	1.071833
41                      	881.4	13.5                   	61                  	0.8  	035                	-113.984998	46.859602    	1220 	1220        	432.898   	241.342   	6.1     	14.7          	6.0  	86.0     	198     	243  	1.071249
42                      	880.8	13.5                   	61                  	0.8  	032                	-113.984999	46.859596    	1226 	1226        	433.712   	241.214   	6.1     	14.7          	6.0  	85.9     	197     	249  	1.070667
43                      	880.2	13.4                   	61                  	0.8  	030                	-113.985001	46.859590    	1232 	1232        	434.532   	241.093   	6.1     	14.6          	6.0  	85.9     	197     	255  	1.070111
44                      	879.6	13.4                   	61                  	0.8  	028                	-113.985003	46.859584    	1238 	1238        	435.353   	240.971   	6.0     	14.6          	6.0  	85.8     	197     	261  	1.069555
45                      	879.0	13.4                   	61                  	0.8  	025                	-113.985005	46.859578    	1244 	1244        	436.157   	240.849   	6.0     	14.5          	6.0  	85.8     	197     	267  	1.069000
46                      	878.4	13.3                   	61                  	0.8  	023                	-113.985009	46.859573    	1250 	1250        	436.978   	240.728   	6.0     	14.5          	6.0  	85.7     	197     	273  	1.068445
47                      	877.8	13.3                   	61                  	0.8  	021                	-113.985015	46.859569    	1256 	1255        	437.718   	240.605   	5.9     	14.4          	5.5  	85.7     	198     	279  	1.067883
48                      	877.2	13.2                   	61                  	0.8  	019                	-113.985021	46.859564    	1261 	1261        	438.392   	240.478   	5.9     	14.4          	5.2  	85.7     	199     	284  	1.067286
49                      	876.7	13.2                   	61                  	0.9  	017                	-113.985027	46.859560    	1266 	1266        	439.097   	240.367   	5.9     	14.3          	5.2  	85.6     	200     	289  	1.066762
50                      	876.1	13.2                   	61                  	0.9  	015                	-113.985033	46.859556    	1271 	1271        	439.803   	240.256   	5.9     	14.3          	5.2  	85.6     	200     	294  	1.066238
51                      	875.6	13.1                   	61                  	0.9  	013                	-113.985039	46.859552    	1276 	1276        	440.509   	240.146   	5.9     	14.3          	5.2  	85.6     	201     	299  	1.065714
52                      	875.1	13.1                   	62                  	0.9  	011                	-113.985045	46.859548    	1281 	1281        	441.199   	240.035   	5.9     	14.2          	5.2  	85.5     	202     	305  	1.065191
53                      	874.5	13.1                   	62                  	0.9  	009                	-113.985051	46.859544    	1287 	1286        	441.905   	239.924   	5.9     	14.2          	5.2  	85.5     	202     	310  	1.064668
54                      	874.0	13.0                   	62                  	0.9  	008                	-113.985057	46.859539    	1292 	1292        	442.611   	239.814   	5.9     	14.2          	5.2  	85.5     	203     	315  	1.064146
55                      	873.4	13.0                   	62                  	0.9  	006                	-113.985063	46.859535    	1297 	1297        	443.301   	239.703   	5.9     	14.1          	5.2  	85.4     	203     	320  	1.063623
56                      	872.9	12.9                   	62                  	0.9  	005                	-113.985069	46.859531    	1302 	1302        	444.007   	239.593   	5.9     	14.1          	5.2  	85.4     	204     	325  	1.063100
57                      	872.4	12.9                   	62                  	0.9  	003                	-113.985075	46.859527    	1307 	1307        	444.713   	239.483   	5.9     	14.1          	5.2  	85.4     	204     	331  	1.062578
58                      	871.8	12.9                   	62                  	0.9  	002                	-113.985081	46.859523    	1312 	1312        	445.419   	239.372   	5.9     	14.0          	5.2  	85.3     	205     	336  	1.062056
59                      	871.3	12.8                   	62                  	0.9  	360                	-113.985087	46.859519    	1318 	1317        	446.109   	239.262   	5.8     	14.0          	5.2  	85.3     	205     	341  	1.061534
60                      	870.8	12.8                   	63                  	0.9  	359                	-113.985093	46.859514    	1323 	1323        	446.816   	239.152   	5.8     	14.0          	5.2  	85.3     	206     	346  	1.061012
61                      	870.2	12.8                   	63                  	0.9  	360                	-113.985099	46.859510    	1328 	1328        	447.518   	239.038   	5.9     	13.9          	5.2  	85.2     	206     	352  	1.060461
62                      	869.7	12.8                   	63                  	0.9  	002                	-113.985105	46.859506    	1333 	1333        	448.222   	238.925   	5.9     	13.9          	5.2  	85.2     	206     	357  	1.059899
63                      	869.1	12.7                   	63                  	0.9  	003                	-113.985111	46.859502    	1338 	1338        	448.910   	238.813   	5.9     	13.9          	5.2  	85.2     	207     	362  	1.059337
64                      	868.6	12.7                   	63                  	0.9  	005                	-113.985117	46.859498    	1343 	1343        	449.614   	238.700   	6.0     	13.9          	5.2  	85.1     	207     	367  	1.058776
65                      	868.1	12.7                   	64                  	0.9  	007                	-113.985123	46.859494    	1349 	1349        	450.318   	238.588   	6.0     	13.8          	5.2  	85.1     	208     	372  	1.058215
66                      	867.5	12.7                   	64                  	0.9  	009                	-113.985129	46.859490    	1354 	1354        	451.022   	238.476   	6.0     	13.8          	5.2  	85.1     	208     	378  	1.057654
67                      	867.0	12.6                   	64                  	0.9  	011                	-113.985135	46.859485    	1359 	1359        	451.711   	238.363   	6.1     	13.8          	5.2  	85.1     	208     	383  	1.057093
68                      	866.5	12.6                   	65                  	0.9  	014                	-113.985141	46.859481    	1364 	1364        	452.415   	238.251   	6.1     	13.8          	5.2  	85.0     	209     	388  	1.056533
69                      	865.9	12.6                   	65                  	0.9  	016                	-113.985147	46.859477    	1369 	1369        	453.119   	238.139   	6.2     	13.8          	5.2  	85.0     	209     	393  	1.055973
70                      	865.4	12.6                   	65                  	0.8  	019                	-113.985153	46.859473    	1374 	1374        	453.808   	238.027   	6.2     	13.7          	5.2  	85.0     	209     	398  	1.055413
71                      	864.9	12.5                   	65                  	0.8  	022                	-113.985159	46.859469    	1380 	1380        	454.512   	237.915   	6.2     	13.7          	5.2  	85.0     	209     	404  	1.054854
72                      	864.3	12.5                   	66                  	0.8  	026                	-113.985165	46.859465    	1385 	1385        	455.216   	237.803   	6.3     	13.7          	5.2  	84.9     	210     	409  	1.054295
73                      	863.8	12.5                   	66                  	0.8  	029                	-113.985171	46.859460    	1390 	1390        	455.921   	237.691   	6.3     	13.7          	5.2  	84.9     	210     	414  	1.053734
74                      	863.3	12.5                   	66                  	0.8  	033                	-113.985177	46.859456    	1395 	1395        	456.614   	237.583   	6.3     	13.6          	5.2  	84.9     	210     	419  	1.053194
75                      	862.7	12.4                   	66                  	0.8  	037                	-113.985183	46.859452    	1400 	1400        	457.326   	237.479   	6.3     	13.6          	5.2  	84.9     	210     	424  	1.052703
76                      	862.2	12.4                   	66                  	0.8  	042                	-113.985189	46.859448    	1406 	1405        	458.038   	237.375   	6.3     	13.6          	5.2  	84.8     	211     	430  	1.052213
77                      	861.7	12.3                   	66                  	0.8  	046                	-113.985195	46.859444    	1411 	1411        	458.750   	237.270   	6.3     	13.5          	5.2  	84.8     	211     	435  	1.051723
78                      	861.2	12.3                   	66                  	0.8  	051                	-113.985200	46.859443    	1416 	1416        	459.462   	237.166   	6.2     	13.5          	5.2  	84.8     	211     	440  	1.051233
79                      	860.6	12.2                   	67                  	0.8  	056                	-113.985205	46.859453    	1421 	1421        	460.199   	237.055   	6.2     	13.4          	5.4  	85.0     	213     	445  	1.050711
80                      	860.0	12.2                   	67                  	0.8  	061                	-113.985209	46.859463    	1427 	1427        	460.951   	236.944   	6.2     	13.4          	5.4  	85.2     	214     	451  	1.050190
81                      	859.5	12.1                   	67                  	0.7  	065                	-113.985213	46.859472    	1432 	1432        	461.688   	236.833   	6.2     	13.3          	5.4  	85.3     	215     	456  	1.049669
82                      	858.9	12.1                   	67                  	0.7  	070                	-113.985218	46.859482    	1438 	1438        	462.440   	236.722   	6.1     	13.3          	5.4  	85.4     	217     	462  	1.049148
83                      	858.4	12.1                   	67                  	0.7  	074                	-113.985222	46.859491    	1443 	1443        	463.177   	236.611   	6.1     	13.2          	5.4  	85.6     	218     	467  	1.048627
84                      	857.8	12.0                   	67                  	0.7  	079                	-113.985227	46.859501    	1449 	1448        	463.914   	236.500   	6.1     	13.2          	5.4  	85.7     	220     	472  	1.048107
85                      	857.3	12.0                   	67                  	0.7  	083                	-113.985231	46.859511    	1454 	1454        	464.667   	236.389   	6.1     	13.2          	5.4  	85.8     	221     	478  	1.047586
86                      	856.7	11.9                   	67                  	0.7  	086                	-113.985235	46.859520    	1459 	1459        	465.404   	236.278   	6.1     	13.1          	5.4  	85.9     	223     	483  	1.047066
87                      	856.1	11.9                   	67                  	0.7  	090                	-113.985240	46.859530    	1465 	1465        	466.156   	236.167   	6.0     	13.1          	5.4  	86.0     	224     	488  	1.046546
88                      	855.6	11.9                   	67                  	0.7  	093                	-113.985244	46.859539    	1470 	1470        	466.876   	236.039   	6.0     	13.0          	5.4  	86.1     	226     	494  	1.045964
89                      	855.0	11.8                   	67                  	0.7  	096                	-113.985249	46.859549    	1476 	1476        	467.592   	235.907   	6.0     	13.0          	5.4  	86.2     	228     	499  	1.045371
90                      	854.5	11.8                   	67                  	0.7  	099                	-113.985253	46.859559    	1481 	1481        	468.324   	235.775   	6.0     	13.0          	5.4  	86.3     	230     	505  	1.044779
91                      	853.9	11.8                   	67                  	0.7  	105                	-113.985257	46.859568    	1487 	1486        	469.040   	235.644   	5.9     	13.0          	5.4  	86.4     	232     	510  	1.044187
92                      	853.4	11.8                   	67                  	0.7  	111                	-113.985262	46.859578    	1492 	1492        	469.756   	235.512   	5.9     	12.9          	5.4  	86.5     	233     	515  	1.043595
93                      	852.8	11.7                   	67                  	0.8  	117                	-113.985266	46.859587    	1498 	1497        	470.488   	235.380   	5.9     	12.9          	5.4  	86.6     	235     	521  	1.043003
94                      	852.3	11.7                   	67                  	0.8  	123                	-113.985271	46.859597    	1503 	1503        	471.204   	235.249   	5.9     	12.9          	5.4  	86.6     	237     	526  	1.042412
95                      	851.7	11.7                   	67                  	0.8  	128                	-113.985275	46.859607    	1508 	1508        	471.936   	235.117   	5.8     	12.9          	5.4  	86.7     	239     	532  	1.041821
96                      	851.2	11.7                   	67                  	0.9  	134                	-113.985279	46.859616    	1514 	1514        	472.652   	234.986   	5.8     	12.8          	5.4  	86.8     	241     	537  	1.041230
97                      	850.6	11.7                   	67                  	0.9  	139                	-113.985284	46.859626    	1519 	1519        	473.369   	234.854   	5.8     	12.8          	5.4  	86.8     	244     	542  	1.040639
98                      	850.0	11.6                   	67                  	0.9  	144                	-113.985288	46.859635    	1525 	1525        	474.101   	234.723   	5.8     	12.8          	5.4  	86.9     	246     	548  	1.040049
99                      	849.5	11.6                   	67                  	1.0  	148                	-113.985293	46.859645    	1530 	1530        	474.817   	234.592   	5.7     	12.8          	5.4  	86.9     	248     	553  	1.039459
100                     	848.9	11.6                   	67                  	1.0  	152                	-113.985297	46.859655    	1536 	1535        	475.534   	234.461   	5.7     	12.7          	5.4  	86.9     	250     	559  	1.038869
101                     	848.4	11.6                   	67                  	1.0  	155                	-113.985301	46.859664    	1541 	1541        	476.269   	234.332   	5.7     	12.7          	5.4  	87.0     	252     	564  	1.038286
102                     	847.8	11.5                   	67                  	1.1  	158                	-113.985306	46.859674    	1546 	1546        	476.993   	234.208   	5.7     	12.7          	5.4  	87.0     	254     	570  	1.037711
103                     	847.3	11.5                   	67                  	1.1  	161                	-113.985310	46.859683    	1552 	1552        	477.733   	234.084   	5.7     	12.7          	5.4  	87.0     	256     	575  	1.037136
104                     	846.7	11.5                   	67                  	1.2  	164                	-113.985315	46.859693    	1557 	1557        	478.457   	233.961   	5.7     	12.6          	5.4  	87.0     	259     	580  	1.036561
105                     	846.2	11.4                   	68                  	1.2  	166                	-113.985319	46.859703    	1563 	1563        	479.181   	233.837   	5.7     	12.6          	5.4  	87.1     	261     	586  	1.035987
106                     	845.6	11.4                   	68                  	1.2  	168                	-113.985323	46.859712    	1568 	1568        	479.921   	233.714   	5.7     	12.6          	5.4  	87.1     	263     	591  	1.035413
107                     	845.1	11.4                   	68                  	1.3  	170                	-113.985328	46.859722    	1574 	1573        	480.646   	233.590   	5.7     	12.6          	5.4  	87.1     	265     	597  	1.034839
108                     	844.5	11.4                   	68                  	1.3  	172                	-113.985332	46.859731    	1579 	1579        	481.370   	233.467   	5.6     	12.5          	5.4  	87.1     	267     	602  	1.034266
109                     	844.0	11.3                   	68                  	1.3  	173                	-113.985332	46.859744    	1585 	1584        	482.105   	233.339   	5.6     	12.5          	5.5  	87.1     	270     	608  	1.033671
110                     	843.4	11.3                   	68                  	1.4  	175                	-113.985312	46.859771    	1590 	1590        	482.872   	233.211   	5.6     	12.5          	5.6  	87.3     	275     	613  	1.033076
111                     	842.8	11.3                   	68                  	1.5  	178                	-113.985292	46.859799    	1596 	1596        	483.624   	233.083   	5.6     	12.4          	5.6  	87.4     	282     	619  	1.032482
112                     	842.3	11.3                   	68                  	1.6  	180                	-113.985272	46.859826    	1601 	1601        	484.375   	232.955   	5.6     	12.4          	5.6  	87.5     	289     	624  	1.031888
113                     	841.7	11.2                   	68                  	1.7  	183                	-113.985252	46.859853    	1607 	1607        	485.142   	232.827   	5.6     	12.4          	5.6  	87.5     	296     	630  	1.031295
114                     	841.2	11.2                   	68                  	1.8  	185                	-113.985233	46.859880    	1613 	1613        	485.893   	232.700   	5.6     	12.4          	5.6  	87.5     	303     	636  	1.030701
115                     	840.6	11.2                   	68                  	1.9  	187                	-113.985213	46.859907    	1618 	1618        	486.651   	232.562   	5.6     	12.3          	5.6  	87.5     	310     	641  	1.030071
116                     	840.0	11.2                   	68                  	2.0  	189                	-113.985193	46.859935    	1624 	1624        	487.392   	232.424   	5.6     	12.3          	5.6  	87.4     	316     	647  	1.029439
117                     	839.4	11.2                   	68                  	2.1  	190                	-113.985173	46.859962    	1630 	1629        	488.150   	232.287   	5.6     	12.3          	5.6  	87.3     	322     	653  	1.028808
118                     	838.9	11.1                   	69                  	2.2  	192                	-113.985153	46.859989    	1635 	1635        	488.891   	232.149   	5.6     	12.3          	5.6  	87.2     	328     	658  	1.028178
119                     	838.3	11.1                   	69                  	2.3  	193                	-113.985133	46.860016    	1641 	1641        	489.633   	232.012   	5.6     	12.3          	5.6  	87.1     	333     	664  	1.027548
120                     	837.8	11.1                   	69                  	2.4  	194                	-113.985113	46.860043    	1647 	1646        	490.390   	231.874   	5.6     	12.3          	5.6  	86.9     	337     	670  	1.026918
121                     	837.2	11.1                   	69                  	2.5  	195                	-113.985093	46.860071    	1652 	1652        	491.132   	231.737   	5.6     	12.2          	5.6  	86.8     	341     	676  	1.026288
122                     	836.6	11.1                   	69                  	2.6  	196                	-113.985073	46.860098    	1658 	1658        	491.890   	231.599   	5.5     	12.2          	5.6  	86.6     	344     	682  	1.025659
123                     	836.1	11.0                   	69                  	2.7  	197                	-113.985053	46.860125    	1664 	1663        	492.632   	231.462   	5.5     	12.2          	5.6  	86.4     	347     	687  	1.025030
124                     	835.5	11.0                   	69                  	2.8  	198                	-113.985033	46.860152    	1669 	1669        	493.374   	231.325   	5.5     	12.2          	5.6  	86.2     	350     	693  	1.024401
125                     	834.9	11.0                   	69                  	2.9  	199                	-113.985013	46.860179    	1675 	1675        	494.131   	231.188   	5.5     	12.2          	5.6  	86.0     	352     	699  	1.023773
126                     	834.4	11.0                   	69                  	2.9  	199                	-113.984994	46.860207    	1680 	1680        	494.874   	231.051   	5.5     	12.2          	5.6  	85.8     	355     	705  	1.023145
127                     	833.8	11.0                   	69                  	3.1  	200                	-113.984974	46.860234    	1686 	1686        	495.632   	230.914   	5.5     	12.1          	5.6  	85.6     	356     	711  	1.022518
128                     	833.2	11.0                   	69                  	3.2  	201                	-113.984954	46.860261    	1692 	1692        	496.370   	230.773   	5.5     	12.1          	5.6  	85.4     	358     	716  	1.021879
129                     	832.7	11.0                   	69                  	3.3  	201                	-113.984934	46.860288    	1697 	1697        	497.117   	230.625   	5.5     	12.1          	5.6  	85.2     	360     	722  	1.021229
130                     	832.1	10.9                   	69                  	3.4  	202                	-113.984914	46.860315    	1703 	1703        	497.848   	230.477   	5.5     	12.1          	5.6  	85.0     	001     	728  	1.020578
131                     	831.6	10.9                   	69                  	3.4  	203                	-113.984894	46.860343    	1709 	1708        	498.580   	230.330   	5.4     	12.1          	5.6  	84.8     	002     	734  	1.019929
132                     	831.0	10.9                   	69                  	3.4  	204                	-113.984874	46.860370    	1714 	1714        	499.328   	230.183   	5.4     	12.1          	5.6  	84.6     	004     	740  	1.019279
133                     	830.4	10.9                   	69                  	3.5  	205                	-113.984854	46.860397    	1720 	1720        	500.060   	230.035   	5.4     	12.1          	5.6  	84.4     	005     	746  	1.018630
134                     	829.9	10.9                   	69                  	3.5  	206                	-113.984834	46.860424    	1726 	1725        	500.807   	229.888   	5.4     	12.1          	5.6  	84.2     	006     	752  	1.017981
135                     	829.3	10.9                   	69                  	3.5  	206                	-113.984814	46.860451    	1731 	1731        	501.539   	229.741   	5.3     	12.0          	5.6  	84.0     	006     	758  	1.017333
136                     	828.7	10.9                   	68                  	3.6  	207                	-113.984794	46.860479    	1737 	1737        	502.272   	229.594   	5.3     	12.0          	5.6  	83.8     	007     	764  	1.016685
137                     	828.2	10.9                   	68                  	3.6  	208                	-113.984774	46.860506    	1743 	1742        	503.020   	229.447   	5.3     	12.0          	5.6  	83.6     	008     	770  	1.016038
138                     	827.6	10.9                   	68                  	3.7  	209                	-113.984755	46.860533    	1748 	1748        	503.752   	229.300   	5.3     	12.0          	5.6  	83.4     	009     	776  	1.015390
139                     	827.1	10.8                   	68                  	3.7  	210                	-113.984735	46.860560    	1754 	1754        	504.501   	229.154   	5.2     	12.0          	5.6  	83.3     	009     	782  	1.014748
140                     	826.5	10.8                   	68                  	3.8  	211                	-113.984708	46.860587    	1759 	1759        	505.235   	229.009   	5.2     	12.0          	5.6  	83.1     	010     	788  	1.014106
141                     	826.0	10.8                   	68                  	3.8  	212                	-113.984671	46.860614    	1765 	1765        	505.968   	228.863   	5.2     	12.0          	5.6  	82.9     	012     	794  	1.013464
142                     	825.4	10.8                   	68                  	3.8  	212                	-113.984634	46.860641    	1771 	1770        	506.721   	228.737   	5.2     	11.9          	5.6  	82.7     	013     	800  	1.012904
143                     	824.9	10.8                   	68                  	3.8  	213                	-113.984597	46.860668    	1776 	1776        	507.475   	228.612   	5.1     	11.9          	5.6  	82.5     	014     	806  	1.012348
144                     	824.3	10.7                   	68                  	3.9  	214                	-113.984560	46.860695    	1782 	1782        	508.230   	228.487   	5.1     	11.9          	5.6  	82.3     	015     	812  	1.011793
145                     	823.8	10.7                   	68                  	3.9  	215                	-113.984523	46.860722    	1787 	1787        	508.985   	228.363   	5.0     	11.8          	5.6  	82.1     	016     	818  	1.011239
146                     	823.2	10.6                   	68                  	4.0  	215                	-113.984486	46.860749    	1793 	1793        	509.724   	228.238   	5.0     	11.8          	5.6  	81.9     	017     	824  	1.010686
147                     	822.6	10.6                   	68                  	4.0  	216                	-113.984449	46.860776    	1799 	1798        	510.479   	228.114   	4.9     	11.7          	5.6  	81.7     	018     	830  	1.010133
148                     	822.1	10.6                   	68                  	4.0  	217                	-113.984412	46.860803    	1804 	1804        	511.234   	227.990   	4.9     	11.7          	5.6  	81.5     	019     	836  	1.009580
149                     	821.5	10.5                   	68                  	4.1  	217                	-113.984375	46.860830    	1810 	1809        	511.989   	227.866   	4.9     	11.7          	5.6  	81.3     	019     	842  	1.009028
150                     	821.0	10.5                   	68                  	4.1  	218                	-113.984338	46.860857    	1815 	1815        	512.744   	227.742   	4.8     	11.6          	5.6  	81.1     	020     	848  	1.008476
151                     	820.4	10.5                   	68                  	4.1  	218                	-113.984301	46.860884    	1821 	1821        	513.499   	227.617   	4.8     	11.6          	5.6  	80.9     	021     	854  	1.007923
152                     	819.9	10.4                   	68                  	4.1  	219                	-113.984264	46.860911    	1827 	1826        	514.254   	227.493   	4.7     	11.6          	5.6  	80.7     	021     	860  	1.007371
